FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SAC,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
06/04/23,3,0.14,0.26,-99,0.17,0.17,0.3,0.41,0.19,0.26,0.09,0.09,0.22,0.18,0.03,-99,0.14,0.25,0.2,0.22,0.45,0.14,-99,-99,0.09,-99,-99,0.19,0.16,-99,0.27,0.25,0.1,-99
06/04/23,4,0.13,0.26,-99,0.17,0.16,0.29,0.38,0.16,0.23,0.14,0.11,0.23,0.22,0.02,-99,0.09,0.26,0.2,0.25,0.49,0.14,-99,-99,0.07,-99,-99,0.29,0.15,-99,0.43,0.32,0.07,-99
06/04/23,5,0.18,0.26,-99,0.18,0.17,0.27,0.39,0.15,0.19,0.2,0.13,0.25,0.24,0.04,-99,0.1,0.23,0.3,0.37,0.45,0.14,-99,-99,0.2,-99,-99,0.4,0.11,-99,0.49,0.28,0.14,-99
06/04/23,6,0.32,0.24,-99,0.17,0.2,0.31,0.52,0.16,0.21,0.22,0.26,0.25,0.26,0.04,-99,0.34,0.38,0.5,0.47,0.42,0.33,-99,-99,0.29,-99,-99,0.43,0.21,-99,0.67,0.43,0.24,-99
06/04/23,7,0.46,0.25,-99,0.34,0.42,0.33,0.87,0.26,0.26,0.5,0.26,0.29,0.23,0.16,-99,0.53,0.52,0.4,1,0.58,0.63,-99,-99,0.31,-99,-99,0.82,0.43,-99,0.71,0.62,0.58,-99
06/04/23,8,0.84,0.3,-99,0.33,0.55,0.4,1.27,0.27,0.43,0.73,0.26,0.37,0.35,0.13,-99,0.5,0.54,0.4,1.42,0.77,0.84,-99,-99,0.34,-99,-99,0.61,0.55,-99,0.83,0.59,0.83,-99
06/04/23,9,0.45,0.35,-99,0.21,0.48,0.48,0.63,0.27,0.37,-99,0.35,0.32,0.24,0.19,-99,0.61,0.49,0.3,0.54,0.42,0.75,-99,-99,0.52,-99,-99,0.44,0.6,-99,0.58,0.61,0.33,-99
06/04/23,10,0.27,0.5,-99,0.33,0.35,0.48,0.42,0.32,0.41,0.37,0.38,0.41,0.27,0.32,-99,0.74,0.41,0.4,0.39,0.46,0.79,-99,-99,0.47,-99,-99,0.28,0.42,-99,0.52,0.57,0.43,-99
06/04/23,11,0.29,0.45,-99,0.45,0.47,0.5,0.33,0.37,0.48,0.45,0.48,0.54,0.25,0.47,-99,0.61,0.52,0.4,0.35,0.47,0.61,-99,-99,0.38,-99,-99,0.22,0.37,-99,0.47,0.43,0.62,-99
06/04/23,12,0.21,0.31,-99,0.41,0.51,0.43,0.3,0.36,0.56,0.39,0.37,0.49,0.27,0.28,-99,0.45,0.5,0.5,0.33,0.41,0.38,-99,-99,0.19,-99,-99,0.17,0.35,-99,0.35,0.36,0.46,-99
06/04/23,13,0.11,0.25,-99,0.25,0.41,0.32,0.31,0.48,0.5,0.39,0.22,0.38,0.31,0.22,-99,0.36,0.33,0.4,0.19,0.31,0.2,-99,-99,0.08,-99,-99,0.14,0.31,-99,0.25,0.28,0.36,-99
06/04/23,14,0.09,0.07,-99,0.15,0.23,0.2,0.28,0.32,0.31,0.34,0.12,0.21,0.34,0.17,-99,0.36,0.12,0.3,0.08,0.32,0.1,-99,-99,0.05,-99,-99,0.2,0.27,-99,0.17,0.15,0.35,-99
06/04/23,15,0.02,0.07,-99,0.05,0.05,0.11,0.2,0.29,0.26,0.13,0.09,0.07,0.35,0.18,-99,0.34,0.1,0.2,0.03,0.37,0.11,-99,-99,0.1,-99,-99,0.18,0.13,-99,0.13,0.09,0.32,-99
06/04/23,16,0.03,0.08,-99,0.15,0.06,0.13,0.14,0.39,0.13,0.14,0.07,0.11,0.49,0.18,-99,0.36,0.06,0.2,0.03,0.38,0.1,0.17,-99,0.18,-99,-99,0.16,0.04,-99,0.14,0.13,0.24,-99
06/04/23,17,-99,0.08,-99,0.14,0.07,0.12,0.12,0.39,0.14,0.24,0.07,0.12,0.41,0.24,-99,0.41,0.04,0.2,0.05,0.38,0.1,0.18,-99,0.2,-99,-99,0.13,0.06,-99,0.12,0.14,0.24,-99
06/04/23,18,0.07,0.07,-99,0.15,0.1,0.16,0.23,0.38,0.19,0.31,0.09,0.15,-99,0.26,-99,0.47,0.07,0.2,0.07,0.48,0.13,0.16,-99,0.17,-99,-99,0.11,0.26,-99,0.12,0.13,0.3,-99
06/04/23,19,0.11,0.09,-99,0.21,0.18,0.21,0.42,0.47,0.31,0.38,0.1,0.18,-99,0.23,-99,0.52,0.1,0.3,0.16,0.44,0.12,0.15,-99,0.22,-99,-99,0.2,0.31,-99,0.13,0.14,0.25,-99
06/04/23,20,0.16,0.19,-99,0.22,0.19,0.25,0.78,0.39,0.43,0.4,0.18,0.21,-99,0.29,-99,0.5,0.17,0.3,0.24,0.57,0.3,0.15,-99,0.3,-99,-99,0.3,0.25,-99,0.21,0.21,0.29,-99
06/04/23,21,0.27,0.19,-99,0.27,0.19,0.37,0.59,0.44,0.37,0.36,0.28,0.32,-99,0.44,-99,0.55,0.2,0.4,0.31,0.82,0.3,0.19,-99,0.42,-99,-99,0.33,0.42,-99,0.26,0.26,0.35,-99
06/04/23,22,0.45,0.23,-99,0.34,0.38,0.41,0.49,0.49,0.38,0.14,0.4,0.4,-99,0.39,-99,0.66,0.35,0.4,0.51,1.04,0.36,0.27,-99,0.39,-99,-99,0.31,0.29,-99,0.39,0.35,0.33,-99
06/04/23,23,0.16,1.07,-99,0.37,0.36,0.45,0.57,0.71,0.31,0.12,0.48,-99,-99,0.33,-99,0.37,0.46,0.4,0.42,0.65,0.62,0.29,-99,0.48,-99,-99,0.19,0.36,-99,0.53,0.41,0.23,-99
06/04/23,24,0.17,0.56,-99,0.32,0.32,0.42,0.49,0.5,0.31,0.11,0.34,-99,-99,0.24,-99,0.35,0.36,0.3,0.35,0.71,0.43,0.29,-99,0.42,-99,-99,0.34,0.33,-99,0.53,0.48,0.18,-99
07/04/23,1,0.16,0.39,-99,0.32,0.3,0.39,0.27,0.37,0.39,0.09,0.3,-99,-99,0.14,-99,0.25,0.26,0.3,0.45,0.48,0.33,0.19,-99,0.32,-99,-99,0.33,0.28,-99,0.44,0.41,0.13,-99
07/04/23,2,0.22,0.35,-99,0.26,0.3,0.37,0.36,0.29,0.37,0.13,0.28,-99,-99,0.09,-99,0.21,0.32,0.3,0.36,0.5,0.29,0.18,-99,0.25,-99,-99,0.23,0.26,-99,0.4,0.37,0.08,-99
07/04/23,3,0.13,0.57,-99,0.24,0.2,0.35,0.49,0.28,0.3,0.11,0.24,-99,-99,0.05,-99,0.23,0.3,0.3,0.26,0.48,0.24,0.17,-99,0.21,-99,-99,0.08,0.12,-99,0.33,0.28,0.08,-99
07/04/23,4,0.09,0.24,-99,0.23,0.15,0.36,0.14,0.23,0.32,0.13,0.2,-99,-99,0.04,-99,0.22,0.22,0.2,0.32,0.54,0.26,0.21,-99,0.18,-99,-99,0.33,0.1,-99,0.32,0.29,0.09,-99
07/04/23,5,0.1,0.2,-99,0.24,0.11,0.35,0.09,0.24,0.34,0.13,0.14,-99,-99,0.09,-99,0.21,0.21,0.3,0.28,0.46,0.15,0.15,-99,0.16,-99,-99,0.24,0.09,-99,0.38,0.27,0.04,-99
07/04/23,6,0.12,0.24,-99,0.26,0.17,0.36,0.09,0.26,0.32,0.17,0.17,-99,-99,0.15,-99,0.23,0.31,0.3,0.33,0.51,0.16,0.14,-99,0.12,-99,-99,0.31,0.14,-99,0.36,0.23,0.07,-99
07/04/23,7,0.16,0.37,-99,0.32,0.21,0.34,-99,0.48,0.34,0.36,0.19,-99,-99,0.2,-99,0.3,0.47,0.3,0.51,0.58,0.19,0.15,-99,0.16,-99,-99,-99,0.13,-99,0.51,0.22,0.16,-99
07/04/23,8,0.28,0.32,-99,0.44,0.35,0.43,0.43,0.3,0.32,0.37,0.2,-99,-99,-99,-99,0.35,0.5,0.4,0.5,0.6,0.3,0.24,-99,0.14,-99,-99,0.4,0.23,-99,0.6,0.32,0.19,-99
07/04/23,9,0.25,0.34,-99,0.36,0.34,0.57,0.16,0.29,0.3,0.2,0.15,-99,-99,0.19,-99,0.38,0.28,0.4,0.31,0.49,0.24,0.21,-99,0.28,-99,-99,0.3,0.28,-99,0.49,0.31,0.26,-99
07/04/23,10,0.09,0.33,-99,0.38,0.26,0.55,0.16,0.24,0.47,0.3,0.2,-99,-99,0.34,-99,0.34,0.28,0.4,0.11,0.44,0.22,0.28,-99,0.14,-99,-99,0.19,0.23,-99,0.46,0.23,-99,-99
07/04/23,11,0.07,0.13,-99,0.18,0.26,0.28,0.18,0.34,0.34,0.28,0.18,-99,-99,0.07,-99,0.25,0.2,0.3,0.06,0.42,0.12,0.13,-99,0.12,-99,-99,0.16,0.19,-99,0.28,0.16,0.19,-99
07/04/23,12,0.06,0.1,-99,0.09,0.16,0.17,0.2,0.23,0.22,0.18,0.09,-99,-99,0,-99,0.25,0.11,0.2,0.06,0.34,0.06,0.02,-99,0.1,-99,-99,0.14,0.12,-99,0.2,0.17,0.15,-99
07/04/23,13,0.04,0.09,-99,0.05,0.09,0.18,0.19,0.18,0.23,0.09,0.09,-99,-99,0,-99,0.28,0.07,0.1,0.07,0.35,0.06,0.04,-99,0.14,-99,-99,0.09,0.09,-99,0.17,0.14,0.13,-99
07/04/23,14,0.06,0.09,-99,0.07,0.05,0.18,0.19,0.16,0.17,0.08,0.08,-99,-99,0.11,-99,0.45,0.03,0.1,0.09,0.33,0.08,0.03,-99,0.05,-99,-99,0.03,0.08,-99,0.14,0.11,0.14,-99
07/04/23,15,0.06,0.09,-99,0.1,0.06,0.16,0.12,0.18,0.14,0.09,0.08,-99,-99,0.22,-99,-99,0.02,0.1,0.05,0.24,0.07,0.02,-99,0.13,-99,-99,0.04,0.04,-99,0.14,0.08,0.14,-99
07/04/23,16,0.05,0.07,-99,0.11,0.09,0.16,0.13,0.2,0.19,0.1,0.06,-99,-99,0.28,-99,0.04,0.03,0.1,0.05,0.24,0.06,0.01,-99,0.08,-99,-99,0.06,0.03,-99,0.14,0.1,0.1,-99
07/04/23,17,0.05,0.09,-99,0.09,0.06,0.16,0.09,0.21,0.1,0.06,0.08,-99,-99,0.21,-99,0.22,0.06,0.1,0.07,0.24,0.1,0,-99,0.07,-99,-99,0.09,0.03,-99,0.13,0.13,0.14,-99
07/04/23,18,0.06,0.08,-99,0.11,0.01,0.17,0.13,0.21,0.14,0.1,0.11,-99,-99,0.16,-99,0.18,0.12,0.1,0.11,0.25,0.16,0.01,-99,0.18,-99,-99,0.09,0.05,-99,0.14,0.13,0.15,-99
07/04/23,19,0.11,0.1,-99,0.14,0.1,0.17,0.15,0.26,0.28,0.1,0.14,-99,-99,0.14,-99,0.18,0.21,0.2,0.14,0.28,0.21,0.03,-99,0.2,-99,-99,0.1,0.12,-99,0.16,0.15,0.14,-99
07/04/23,20,0.1,0.12,-99,0.22,0.1,0.23,0.21,0.28,0.36,0.23,0.21,-99,-99,0.16,-99,0.28,0.24,0.2,0.15,0.28,0.3,0.04,0.06,0.25,-99,-99,0.1,0.2,-99,0.17,0.14,0.2,-99
07/04/23,21,0.12,0.21,-99,0.29,0.15,0.4,0.2,0.34,0.33,0.19,0.27,-99,-99,0.36,-99,0.27,0.24,0.3,0.16,0.29,0.41,0.09,0.42,0.19,-99,-99,0.17,0.22,-99,0.2,0.3,0.2,-99
07/04/23,22,0.1,0.36,-99,0.29,0.17,0.38,0.2,0.35,0.29,0.15,0.26,-99,-99,0.33,-99,0.2,0.28,0.3,0.21,0.34,0.31,0.19,0.41,0.34,-99,-99,0.13,0.25,-99,0.34,0.24,0.19,-99
07/04/23,23,0.11,0.34,-99,0.3,0.16,0.38,0.34,0.34,0.33,0.15,0.31,-99,-99,0.28,-99,0.33,0.37,0.3,0.25,0.31,0.33,0.17,0.38,0.3,-99,-99,0.22,0.22,-99,0.38,0.39,0.33,-99
07/04/23,24,0.11,0.42,-99,0.29,0.14,0.39,0.34,0.23,0.28,0.18,0.31,-99,-99,0.18,-99,0.27,0.31,0.3,0.2,0.37,0.43,0.22,0.42,0.44,-99,-99,0.35,0.25,-99,0.4,0.38,0.22,-99
08/04/23,1,0.11,0.25,-99,0.32,0.17,0.46,0.23,0.2,0.23,0.26,0.25,-99,0.24,0.16,-99,0.16,0.35,0.3,0.2,0.85,0.33,0.24,0.38,0.39,-99,-99,0.3,0.19,-99,0.5,0.38,0.1,-99
08/04/23,2,0.08,0.19,-99,0.32,0.09,0.45,0.26,0.15,0.22,0.24,0.3,-99,0.16,0.21,-99,0.04,0.31,0.2,0.28,0.51,0.25,0.13,0.26,0.31,-99,-99,0.36,0.15,-99,0.44,0.36,0.14,-99
08/04/23,3,0.08,0.27,-99,0.35,0.06,0.33,0.19,0.12,0.21,0.29,0.19,-99,0.06,0.19,-99,0.22,0.31,0.3,0.58,0.71,0.16,0.11,0.27,0.22,-99,-99,0.43,0.13,-99,0.34,0.29,0.13,-99
08/04/23,4,0.11,0.43,-99,0.36,0.04,0.31,0.1,0.19,0.21,0.17,0.2,-99,0.04,0.12,-99,0.28,0.3,0.2,0.47,0.36,0.15,0.14,0.27,0.14,-99,-99,0.36,0.17,-99,0.33,0.21,0.16,-99
08/04/23,5,0.08,0.36,-99,0.28,0.07,0.32,0.1,0.27,0.32,0.16,0.26,-99,0.06,0.29,-99,0.33,0.36,0.2,0.51,0.62,0.19,0.14,0.3,0.19,-99,-99,0.24,0.31,-99,0.42,0.25,0.22,-99
08/04/23,6,0.09,0.31,-99,0.26,0.21,0.34,0.23,0.37,0.21,0.24,0.31,-99,0.04,0.27,-99,0.52,0.51,0.2,0.44,0.52,0.19,0.17,0.47,0.27,-99,-99,0.38,0.3,-99,0.41,0.29,0.28,-99
08/04/23,7,0.14,0.36,-99,0.32,0.15,0.38,0.63,0.44,0.25,0.41,0.39,-99,0.04,0.25,-99,0.81,0.63,0.3,0.35,0.5,0.33,0.22,0.38,0.27,-99,-99,0.58,0.29,-99,0.67,0.35,0.23,-99
08/04/23,8,0.22,0.35,-99,0.34,0.21,0.44,1.01,0.38,0.28,0.4,0.43,-99,0.06,0.25,-99,0.52,0.62,0.4,0.44,0.8,0.46,0.24,0.45,0.37,-99,-99,0.7,0.36,-99,0.65,0.53,0.24,-99
08/04/23,9,0.18,0.38,-99,0.32,0.24,0.46,0.4,0.41,0.44,0.31,0.35,-99,0.13,0.42,-99,0.44,0.54,0.3,0.38,0.5,0.47,0.28,0.58,0.48,-99,-99,0.45,0.49,-99,0.66,0.56,0.23,-99
08/04/23,10,0.22,0.52,-99,0.43,0.26,0.51,0.31,0.41,0.42,0.32,0.35,-99,0.07,0.51,-99,0.54,0.55,0.4,0.35,0.53,0.39,0.23,0.53,0.44,-99,-99,0.34,0.47,-99,0.62,0.38,0.3,-99
08/04/23,11,0.15,0.47,-99,0.53,0.28,0.59,0.21,0.32,0.31,0.31,0.28,-99,0.06,0.38,-99,0.54,0.41,0.5,0.25,0.52,0.36,0.33,0.39,0.3,-99,-99,0.29,0.42,-99,0.53,0.33,0.27,-99
08/04/23,12,0.06,0.35,-99,0.32,0.16,0.47,0.08,0.35,0.23,0.34,0.22,-99,0.09,0.25,-99,0.36,0.3,0.4,0.15,0.5,0.18,0.27,0.3,0.19,-99,-99,0.22,0.36,-99,0.45,0.23,0.16,-99
08/04/23,13,0.03,0.27,-99,0.18,0.06,0.33,0.15,0.4,0.19,0.27,0.2,-99,0.09,0.13,-99,0.31,0.18,0.3,0.13,0.37,0.12,0.16,0.13,0.11,-99,-99,0.12,0.24,-99,0.37,0.17,0.09,-99
08/04/23,14,0.01,0.2,-99,0.15,0.09,0.28,0.13,0.35,0.19,0.27,0.12,-99,0.13,0.14,-99,0.27,0.19,0.3,0.06,0.41,0.09,0.14,0.06,0.18,-99,-99,0.12,0.38,-99,0.36,0.17,0.05,-99
08/04/23,15,0.03,0.23,-99,0.17,0.04,0.3,0.12,0.36,0.18,0.19,0.11,-99,0.23,0.22,-99,0.34,0.25,0.3,0.06,0.42,0.13,0.13,0.12,0.25,-99,-99,0.12,0.27,-99,0.33,0.19,0.07,-99
08/04/23,16,0.07,0.23,-99,0.25,0.02,0.31,0.14,0.42,0.21,0.18,0.18,-99,0.11,0.24,-99,0.37,0.23,0.3,0.05,0.39,0.19,0.15,0.18,0.2,-99,-99,0.14,0.2,-99,0.3,0.26,0.11,-99
08/04/23,17,0.03,0.23,-99,0.36,0.12,0.33,0.23,0.46,0.24,0.3,0.15,-99,0.12,0.34,-99,0.34,0.42,0.4,0.1,0.38,0.29,0.23,0.23,0.21,-99,-99,0.16,0.19,-99,0.31,0.29,0.09,-99
08/04/23,18,0.07,0.29,-99,0.42,0.19,0.43,0.42,0.64,0.22,0.33,0.15,-99,0.11,0.35,-99,0.2,0.42,0.4,0.15,0.37,0.28,0.33,0.14,0.19,-99,-99,0.17,0.26,-99,0.31,0.37,0.12,-99
08/04/23,19,0.09,0.37,-99,0.26,0.04,0.45,0.45,0.67,0.17,0.19,0.17,-99,0.11,0.2,-99,0.32,0.24,0.3,0.31,0.36,0.31,0.37,0.19,0.37,-99,-99,0.14,0.2,-99,0.31,0.22,0.12,-99
08/04/23,20,0.08,0.4,-99,0.23,0.09,0.37,0.37,0.36,-99,0.18,0.23,-99,0.18,0.18,-99,0.24,0.25,0.3,0.33,0.37,0.33,0.23,0.33,0.25,-99,-99,0.22,0.28,-99,0.31,0.24,0.14,-99
08/04/23,21,0.06,0.32,-99,0.21,0.04,0.37,0.4,0.35,-99,0.15,0.23,-99,0.21,0.2,-99,0.16,0.31,0.3,0.25,0.47,0.31,0.18,0.24,0.36,-99,-99,0.28,0.18,-99,0.37,0.23,0.15,-99
08/04/23,22,0.06,0.27,-99,0.24,0.07,0.33,0.36,0.33,-99,0.15,0.31,-99,0.22,0.2,-99,0.28,0.29,0.3,0.39,0.56,0.28,0.11,0.27,0.25,-99,-99,0.31,0.22,-99,0.36,0.25,0.17,-99
08/04/23,23,0.05,0.29,-99,0.21,0.13,0.32,0.47,0.34,-99,0.12,0.31,-99,0.23,0.15,-99,0.38,0.32,0.2,0.26,0.6,0.36,0.12,0.26,0.26,-99,-99,0.46,0.25,-99,0.34,0.27,0.16,-99
08/04/23,24,0.1,0.26,-99,0.19,0.11,0.33,0.35,0.35,-99,0.1,0.38,-99,0.21,0.11,-99,0.37,0.33,0.3,0.24,0.53,0.4,0.19,0.18,0.36,-99,-99,0.34,0.21,-99,0.35,0.25,0.19,-99
09/04/23,1,0.08,0.23,-99,0.2,0.1,0.37,0.42,0.32,-99,0.23,0.37,-99,0.1,0.08,-99,0.36,0.25,0.3,0.22,0.44,0.42,0.23,0.27,0.31,-99,-99,0.44,0.13,-99,0.58,0.4,0.18,-99
09/04/23,2,0.15,0.21,-99,0.21,0.08,0.39,0.4,0.31,-99,0.17,0.32,-99,0.1,0.08,-99,0.28,0.24,0.3,0.25,0.41,0.31,0.32,0.21,0.27,-99,-99,0.44,0.13,-99,0.63,0.3,0.1,-99
09/04/23,3,0.15,0.29,-99,0.22,0.12,0.47,0.47,0.32,-99,0.22,0.33,-99,0.1,0.04,-99,0.16,0.25,0.2,0.34,0.44,0.27,0.39,0.18,0.29,-99,-99,0.4,0.19,-99,0.57,0.26,0.1,-99
09/04/23,4,0.12,0.3,-99,0.21,0.09,0.48,0.31,0.22,-99,0.14,0.28,-99,0.13,0.1,-99,0.26,0.24,0.3,0.56,0.46,0.34,0.33,0.11,0.28,-99,-99,0.26,0.17,-99,0.53,0.33,0.1,-99
09/04/23,5,0.15,0.29,-99,0.22,0.06,0.5,0.46,0.14,-99,0.18,0.31,-99,0.16,0.14,-99,0.36,0.35,0.3,0.41,0.35,0.33,0.19,0.06,0.29,-99,-99,0.17,0.23,-99,0.46,0.46,0.2,-99
09/04/23,6,0.17,0.16,-99,0.27,0.03,0.35,0.41,0.12,-99,0.17,0.39,-99,0.15,0.16,-99,0.42,0.62,0.3,0.44,0.43,0.37,0.1,0.25,0.47,-99,-99,0.44,0.28,-99,0.55,0.58,0.31,-99
09/04/23,7,0.25,0.26,-99,0.27,0.08,0.3,0.7,0.12,-99,0.31,0.36,-99,0.13,0.23,-99,0.63,0.43,0.2,0.96,0.41,0.33,0.12,0.67,0.5,-99,-99,0.32,0.32,-99,0.55,0.6,0.45,-99
09/04/23,8,0.29,0.33,-99,0.44,0.21,0.44,1.18,0.23,-99,0.45,0.49,-99,0.16,0.5,-99,0.88,0.66,0.4,0.89,0.66,0.46,0.26,0.63,0.54,-99,-99,0.49,0.45,-99,0.72,0.59,0.47,-99
09/04/23,9,0.42,0.36,-99,0.73,0.35,0.6,0.66,0.32,-99,0.29,0.39,-99,0.19,0.44,-99,0.57,0.53,0.4,0.45,0.46,0.48,0.27,0.58,0.26,-99,-99,0.62,0.53,-99,0.71,0.47,0.39,-99
09/04/23,10,0.26,0.36,-99,0.51,0.47,0.57,0.26,0.28,-99,0.24,0.32,-99,0.16,0.29,-99,0.4,0.39,0.5,0.33,0.46,0.44,0.35,0.42,0.49,-99,-99,0.43,0.39,-99,0.55,0.47,0.34,-99
09/04/23,11,0.18,0.34,-99,0.37,0.25,0.51,0.21,0.28,-99,0.27,0.3,-99,0.17,0.27,-99,0.33,0.33,0.5,0.2,0.36,0.31,0.33,0.33,-99,-99,-99,0.27,0.36,-99,0.54,0.33,0.32,-99
09/04/23,12,0.12,0.32,-99,0.3,0.01,0.43,0.2,0.3,-99,0.23,0.26,-99,0.23,0.28,-99,0.18,0.32,0.3,0.15,0.39,0.28,0.28,0.22,-99,-99,-99,0.25,0.28,-99,0.45,0.3,0.15,-99
09/04/23,13,0.06,0.27,-99,0.28,0,0.38,0.08,0.3,-99,0.15,0.18,-99,0.24,0.27,-99,0.19,0.27,0.2,0.2,0.43,0.16,0.14,0.27,-99,-99,-99,0.21,0.2,-99,0.41,0.29,0.17,-99
09/04/23,14,0.05,0.22,-99,0.18,0.01,0.38,0.12,0.31,-99,0.11,0.14,-99,0.23,0.15,-99,0.08,0.24,0.3,0.13,0.37,0.13,0.19,0.18,-99,-99,-99,0.17,0.14,-99,0.35,0.19,0.12,-99
09/04/23,15,0.02,0.22,-99,0.15,0.03,0.3,0.24,0.28,-99,0.1,0.12,-99,0.2,0.16,-99,0.17,0.21,0.2,0.05,0.32,0.14,0.18,0.14,-99,-99,-99,0.21,0.19,-99,0.3,0.18,0.08,-99
09/04/23,16,0.06,0.21,-99,0.16,0.06,0.27,0.34,0.31,-99,0.14,0.15,-99,0.18,0.2,-99,0.26,0.23,0.3,0.05,0.38,0.18,0.17,0.23,-99,-99,-99,0.19,0.21,-99,0.31,0.22,0.06,-99
09/04/23,17,0.1,0.25,-99,0.21,0.01,0.33,0.29,0.37,-99,0.19,0.15,-99,0.22,0.23,-99,0.19,0.32,0.3,0.06,0.4,0.29,0.18,0.24,-99,-99,-99,0.19,0.24,-99,0.35,0.29,0.14,-99
09/04/23,18,0.1,0.28,-99,0.23,0.03,0.31,0.41,0.33,-99,0.15,0.19,-99,0.44,0.15,-99,0.29,0.31,0.3,0.13,0.43,0.33,0.16,0.39,-99,-99,-99,0.32,0.22,-99,0.32,0.3,0.13,-99
09/04/23,19,0.09,0.21,-99,0.18,0.04,0.26,0.26,0.47,-99,0.21,0.12,-99,0.3,0.11,-99,0.15,0.25,0.2,0.16,0.43,0.25,0.1,0.29,-99,-99,-99,0.28,0.17,-99,0.27,0.17,0.26,-99
09/04/23,20,0.13,0.23,-99,0.24,0.16,0.38,0.18,0.77,-99,0.51,0.2,-99,0.29,0.18,-99,0.11,0.26,0.4,0.28,0.39,0.33,0.25,0.22,-99,-99,-99,0.35,0.3,-99,0.33,0.19,0.19,-99
09/04/23,21,0.19,0.4,-99,0.24,0.08,0.36,0.18,0.64,-99,0.26,0.16,-99,0.27,0.32,-99,0.07,0.26,0.3,0.18,0.3,0.35,0.19,0.22,-99,-99,-99,0.23,0.26,-99,0.33,0.21,0.2,-99
09/04/23,22,0.23,0.33,-99,0.25,0.13,0.41,0.18,0.38,-99,0.17,0.24,-99,0.33,0.22,-99,0.23,0.26,0.4,0.23,0.36,0.3,0.28,0.22,-99,-99,-99,0.25,0.33,-99,0.39,0.27,0.19,-99
09/04/23,23,0.21,0.27,-99,0.21,0.12,0.35,0.37,0.42,-99,0.15,0.27,-99,0.26,0.21,-99,0.46,0.34,0.3,0.25,0.49,0.31,0.18,0.29,-99,-99,-99,0.4,0.21,-99,0.41,0.31,0.19,-99
09/04/23,24,0.15,0.24,-99,0.19,0.11,0.32,0.27,0.3,-99,0.15,0.21,-99,0.17,0.12,-99,0.17,0.32,0.3,0.27,0.55,0.34,0.22,0.21,-99,-99,-99,0.32,0.18,-99,0.37,0.33,0.13,-99
10/04/23,1,0.1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10/04/23,2,0.06,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10/04/23,3,0.05,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10/04/23,4,0.06,0.27,-99,0.28,0.26,0.27,0.33,0.35,-99,0.13,-99,-99,0.09,0.07,-99,0.05,0.13,0.4,0.27,0.45,0.22,0.14,0.11,-99,-99,-99,-99,0.4,-99,0.16,0.08,0.1,-99
10/04/23,5,0.07,0.26,-99,0.37,0.14,0.32,0.4,0.3,-99,0.13,-99,-99,0.1,0.17,-99,0.16,0.26,0.4,0.2,0.47,0.22,0.23,0.05,-99,-99,-99,-99,0.3,-99,0.18,0.08,0.15,-99
10/04/23,6,0.06,0.26,-99,0.36,0.2,0.38,0.67,0.31,-99,0.15,-99,-99,0.1,0.22,-99,0.24,0.29,0.5,0.21,0.47,0.28,0.25,0.12,-99,-99,-99,-99,0.28,-99,0.2,0.1,0.24,-99
10/04/23,7,0.22,0.48,-99,0.45,0.19,0.46,0.73,0.39,-99,0.18,-99,-99,0.11,0.33,-99,0.59,0.53,0.5,0.22,0.46,0.37,0.27,0.22,-99,-99,-99,-99,0.42,-99,0.27,0.29,0.3,-99
10/04/23,8,0.29,0.43,-99,0.49,0.32,0.5,0.96,0.42,-99,0.19,-99,-99,0.13,0.36,-99,0.58,0.53,0.5,0.33,0.54,0.44,0.35,0.29,-99,-99,-99,-99,0.47,-99,0.4,0.37,0.43,-99
10/04/23,9,0.19,0.38,-99,0.52,0.35,0.5,0.74,0.5,-99,0.26,-99,-99,0.14,0.41,-99,0.56,0.52,0.5,0.39,0.52,0.4,0.37,0.34,-99,-99,-99,-99,0.51,-99,0.56,0.43,0.24,-99
10/04/23,10,0.14,0.42,-99,0.52,0.26,0.53,0.62,0.65,-99,0.24,-99,-99,0.22,0.49,-99,0.56,0.54,0.5,0.37,0.5,0.52,0.42,0.42,-99,-99,-99,-99,0.43,-99,0.62,0.6,0.2,-99
10/04/23,11,0.1,0.51,-99,0.55,0.31,0.58,0.4,0.6,-99,0.29,-99,-99,0.22,0.43,-99,0.56,0.42,0.5,0.34,0.54,0.57,0.54,0.44,-99,-99,-99,-99,0.43,-99,0.65,0.57,0.21,-99
