FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,MER,MGH,MPA,NEZ,PED,SAC,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL
15/04/23,21,-99,22,-99,44,-99,69,-99,-99,55,-99,48,-99,17,67,38,-99,44,56,27,-99,-99,-99,66,-99,-99,42,80,-99
15/04/23,22,-99,32,-99,43,-99,74,-99,-99,55,-99,59,-99,22,58,42,-99,47,48,39,-99,-99,-99,72,-99,-99,39,110,-99
15/04/23,23,-99,32,-99,47,-99,64,-99,-99,57,-99,59,-99,17,64,43,-99,39,50,38,-99,-99,-99,67,-99,-99,41,60,-99
15/04/23,24,-99,31,-99,48,-99,58,-99,-99,40,-99,59,-99,23,51,50,-99,35,54,34,-99,-99,-99,106,-99,-99,47,44,-99
16/04/23,1,-99,32,-99,38,-99,71,-99,-99,42,-99,72,-99,24,58,50,-99,35,56,31,-99,-99,-99,81,-99,-99,45,46,-99
16/04/23,2,-99,25,-99,35,-99,65,-99,-99,41,-99,47,-99,17,51,50,-99,36,52,27,-99,-99,-99,70,-99,-99,42,31,-99
16/04/23,3,-99,25,-99,33,-99,53,-99,-99,34,-99,46,-99,22,42,54,-99,31,39,29,-99,-99,-99,67,-99,-99,44,41,-99
16/04/23,4,-99,29,-99,28,-99,60,-99,-99,26,-99,50,-99,16,33,36,-99,28,37,23,-99,-99,-99,79,-99,-99,43,18,-99
16/04/23,5,-99,24,-99,28,-99,54,-99,-99,25,-99,44,-99,17,27,30,-99,23,36,22,-99,-99,-99,60,-99,-99,49,33,-99
16/04/23,6,-99,21,-99,27,-99,51,-99,-99,30,-99,43,-99,19,40,33,-99,24,40,20,-99,-99,-99,50,-99,-99,36,72,-99
16/04/23,7,-99,16,-99,26,-99,56,-99,-99,35,-99,46,-99,17,49,43,-99,27,35,21,-99,-99,-99,87,-99,-99,35,60,-99
16/04/23,8,-99,18,-99,37,-99,69,-99,-99,40,-99,53,-99,20,53,50,-99,31,43,25,-99,-99,-99,114,-99,-99,53,74,-99
16/04/23,9,-99,25,-99,38,-99,87,-99,-99,52,-99,58,-99,24,54,39,-99,30,50,32,-99,-99,-99,77,-99,-99,44,35,-99
16/04/23,10,-99,32,-99,34,-99,52,-99,-99,40,-99,62,-99,25,45,35,-99,40,49,36,-99,-99,-99,49,-99,-99,39,35,-99
16/04/23,11,-99,26,-99,30,-99,46,-99,-99,47,-99,44,-99,26,37,51,-99,35,39,31,-99,-99,-99,34,-99,-99,42,28,-99
16/04/23,12,-99,29,-99,38,-99,45,-99,-99,37,-99,37,-99,16,27,25,-99,21,40,25,-99,-99,-99,18,-99,-99,48,36,-99
16/04/23,13,-99,24,-99,43,-99,34,-99,-99,34,-99,40,-99,34,35,33,-99,29,33,31,-99,-99,-99,37,-99,-99,27,15,-99
16/04/23,14,-99,27,-99,35,-99,33,-99,-99,31,-99,50,-99,21,38,16,-99,31,37,34,-99,-99,-99,53,-99,-99,45,23,-99
16/04/23,15,-99,38,-99,32,-99,37,-99,-99,38,-99,30,-99,46,31,32,-99,34,37,40,-99,-99,-99,34,-99,-99,24,23,-99
16/04/23,16,-99,29,-99,36,-99,36,-99,-99,30,-99,48,-99,31,35,24,-99,26,40,31,-99,-99,-99,36,-99,-99,44,30,-99
16/04/23,17,-99,26,-99,40,-99,35,-99,-99,46,-99,35,-99,18,44,30,-99,28,41,17,-99,-99,-99,29,-99,-99,36,173,-99
16/04/23,18,-99,27,-99,48,-99,39,-99,-99,57,-99,37,-99,35,38,25,-99,29,36,23,-99,-99,-99,36,-99,-99,36,193,-99
16/04/23,19,-99,28,-99,65,-99,44,-99,-99,243,-99,131,-99,24,125,43,-99,36,133,38,-99,-99,-99,53,-99,-99,54,161,-99
16/04/23,20,-99,100,-99,101,-99,81,-99,-99,163,-99,136,-99,73,126,61,-99,43,246,111,-99,-99,-99,257,-99,-99,-99,82,-99
16/04/23,21,-99,68,-99,86,-99,128,-99,-99,64,-99,40,-99,60,65,43,-99,76,69,68,-99,-99,-99,103,-99,-99,-99,36,-99
16/04/23,22,-99,32,-99,30,-99,61,-99,-99,40,-99,25,-99,35,44,28,-99,55,33,33,-99,-99,-99,64,-99,-99,-99,29,-99
16/04/23,23,-99,25,-99,19,-99,30,-99,-99,29,-99,19,-99,25,27,20,-99,33,23,27,-99,-99,-99,43,-99,-99,-99,23,-99
16/04/23,24,-99,26,-99,27,-99,16,-99,-99,27,-99,14,-99,32,18,21,-99,19,16,24,-99,-99,-99,23,-99,-99,-99,20,-99
17/04/23,1,-99,26,-99,27,-99,17,-99,-99,26,-99,14,-99,31,15,-99,-99,22,15,24,-99,-99,-99,16,-99,-99,-99,15,-99
17/04/23,2,-99,27,-99,27,-99,21,-99,-99,19,-99,13,-99,38,15,14,-99,13,29,24,-99,-99,-99,10,-99,-99,-99,13,-99
17/04/23,3,-99,23,-99,24,-99,20,-99,-99,19,-99,22,-99,24,13,10,-99,14,12,31,-99,-99,-99,11,-99,-99,-99,12,-99
17/04/23,4,-99,24,-99,24,-99,24,-99,-99,24,-99,19,-99,22,28,18,-99,16,16,26,-99,-99,-99,15,-99,-99,-99,20,-99
17/04/23,5,-99,24,-99,17,-99,26,-99,-99,17,-99,13,-99,28,24,21,-99,12,13,22,-99,-99,-99,15,-99,-99,-99,16,-99
17/04/23,6,-99,23,-99,28,-99,36,-99,-99,20,-99,7,-99,27,17,19,-99,15,11,25,-99,-99,-99,22,-99,-99,-99,25,-99
17/04/23,7,-99,28,-99,28,-99,49,-99,-99,29,-99,10,-99,27,25,17,-99,21,26,26,-99,-99,-99,88,-99,-99,-99,36,-99
17/04/23,8,-99,18,-99,20,-99,53,-99,-99,32,-99,-99,-99,28,32,14,-99,21,23,25,-99,-99,-99,46,-99,-99,-99,32,-99
17/04/23,9,-99,26,-99,28,-99,51,-99,-99,34,-99,-99,-99,44,27,19,-99,28,14,-99,-99,-99,-99,45,-99,-99,-99,16,-99
17/04/23,10,-99,31,-99,38,-99,40,-99,-99,42,-99,27,-99,38,34,28,-99,47,32,-99,-99,-99,-99,47,-99,-99,-99,19,-99
17/04/23,11,-99,45,-99,44,-99,48,-99,-99,42,-99,36,-99,36,42,35,-99,60,45,-99,-99,-99,-99,57,-99,-99,-99,36,-99
17/04/23,12,-99,49,-99,57,-99,47,-99,-99,46,-99,34,-99,27,42,66,-99,52,48,-99,-99,-99,-99,47,-99,-99,-99,8,-99
17/04/23,13,-99,50,-99,55,-99,70,-99,-99,38,-99,50,-99,39,44,-99,-99,80,48,-99,-99,-99,-99,78,-99,-99,-99,-99,-99
17/04/23,14,-99,45,-99,53,-99,55,-99,-99,20,-99,58,-99,34,53,33,-99,34,56,-99,-99,-99,-99,42,-99,-99,-99,10,-99
17/04/23,15,-99,24,-99,31,-99,60,-99,-99,65,-99,66,-99,32,59,32,-99,118,66,-99,-99,-99,-99,53,-99,-99,-99,29,-99
17/04/23,16,-99,29,-99,38,-99,101,-99,-99,54,-99,46,-99,37,45,30,-99,18,40,-99,-99,-99,-99,22,-99,-99,-99,44,-99
17/04/23,17,-99,25,-99,28,-99,49,-99,-99,46,-99,43,-99,38,34,10,-99,34,33,-99,-99,-99,-99,87,39,-99,-99,80,-99
17/04/23,18,-99,-99,-99,27,-99,50,-99,-99,20,-99,48,-99,17,32,29,-99,39,32,-99,-99,-99,-99,70,47,-99,-99,63,-99
17/04/23,19,-99,14,-99,19,-99,50,-99,-99,26,-99,36,-99,20,22,18,-99,12,35,-99,-99,-99,-99,31,40,-99,-99,20,-99
17/04/23,20,-99,15,-99,16,-99,34,-99,-99,37,-99,32,-99,23,24,22,-99,27,31,-99,-99,-99,-99,2,41,-99,-99,87,-99
17/04/23,21,-99,21,-99,23,-99,39,-99,-99,62,-99,20,-99,17,33,24,-99,22,32,-99,-99,-99,-99,31,44,-99,-99,49,-99
17/04/23,22,-99,22,-99,32,-99,42,-99,-99,44,-99,29,-99,21,39,32,-99,-99,40,-99,-99,-99,-99,42,49,-99,-99,44,-99
17/04/23,23,-99,22,-99,34,-99,46,-99,-99,50,-99,50,-99,23,49,31,-99,-99,46,-99,-99,-99,-99,35,60,-99,-99,39,-99
17/04/23,24,-99,24,-99,37,-99,42,-99,-99,38,-99,37,-99,27,38,27,-99,-99,51,-99,-99,-99,-99,42,33,-99,-99,70,-99
18/04/23,1,-99,22,-99,28,-99,42,-99,-99,34,-99,45,-99,29,29,33,-99,-99,39,-99,-99,-99,-99,30,40,-99,-99,45,-99
18/04/23,2,-99,19,-99,31,-99,33,-99,-99,30,-99,43,-99,21,37,28,-99,-99,29,-99,-99,-99,-99,23,39,-99,-99,46,-99
18/04/23,3,-99,21,-99,30,-99,31,-99,-99,29,-99,40,-99,23,24,25,-99,-99,35,-99,-99,-99,-99,28,30,-99,-99,44,-99
18/04/23,4,-99,19,-99,28,-99,36,-99,-99,28,-99,37,-99,18,40,24,-99,-99,30,-99,-99,-99,-99,28,33,-99,-99,54,-99
18/04/23,5,-99,25,-99,26,-99,30,-99,-99,28,-99,37,-99,21,32,26,-99,-99,32,-99,-99,-99,-99,37,39,-99,-99,65,-99
18/04/23,6,-99,26,-99,27,-99,32,-99,-99,36,-99,33,-99,24,46,37,-99,-99,36,-99,-99,-99,-99,42,40,-99,-99,63,-99
18/04/23,7,-99,22,-99,38,-99,44,-99,-99,71,-99,35,-99,23,53,40,-99,-99,47,-99,-99,-99,-99,65,68,-99,-99,109,-99
18/04/23,8,-99,29,-99,44,-99,61,-99,-99,92,-99,60,-99,27,54,42,-99,-99,50,-99,-99,-99,-99,72,95,-99,-99,109,-99
18/04/23,9,-99,27,-99,35,-99,55,-99,-99,77,-99,60,-99,22,56,40,-99,-99,49,-99,-99,-99,-99,87,66,-99,-99,108,-99
18/04/23,10,-99,28,-99,39,-99,47,-99,-99,32,-99,34,-99,23,51,33,-99,25,46,-99,-99,-99,-99,40,47,-99,-99,82,-99
18/04/23,11,-99,27,-99,33,-99,38,-99,-99,14,-99,45,-99,23,22,11,-99,33,29,-99,-99,-99,-99,32,40,-99,-99,29,-99
18/04/23,12,-99,27,-99,33,-99,46,-99,-99,27,-99,35,-99,33,18,-99,-99,44,34,-99,-99,-99,-99,-99,35,-99,-99,29,-99
18/04/23,13,-99,25,-99,31,-99,61,-99,-99,6,-99,37,-99,-99,17,-99,-99,56,26,-99,-99,-99,-99,-99,32,-99,-99,36,-99
18/04/23,14,-99,32,-99,27,-99,63,-99,-99,-99,-99,26,-99,-99,17,19,-99,54,27,-99,-99,-99,-99,-99,31,-99,-99,34,-99
18/04/23,15,-99,31,-99,27,-99,55,-99,-99,53,-99,38,-99,-99,31,24,-99,27,24,-99,-99,-99,-99,-99,31,-99,-99,21,-99
18/04/23,16,-99,26,-99,32,-99,61,-99,-99,23,-99,25,-99,42,44,29,-99,54,38,-99,-99,-99,-99,-99,26,-99,-99,29,-99
18/04/23,17,-99,25,-99,40,-99,95,-99,-99,32,-99,43,-99,27,38,24,-99,32,36,-99,-99,-99,-99,-99,31,-99,-99,25,-99
18/04/23,18,-99,26,-99,44,-99,70,-99,-99,66,-99,76,-99,24,40,22,-99,31,67,-99,-99,-99,-99,-99,41,-99,-99,73,-99
18/04/23,19,-99,22,-99,29,-99,55,-99,-99,76,-99,39,-99,10,44,30,-99,26,45,-99,-99,-99,-99,-99,48,-99,-99,87,-99
18/04/23,20,-99,21,-99,31,-99,57,-99,-99,58,-99,35,-99,18,43,36,-99,26,38,-99,-99,-99,-99,-99,41,-99,-99,67,-99
18/04/23,21,-99,22,-99,23,-99,47,-99,-99,58,-99,39,-99,33,44,27,-99,25,53,-99,-99,-99,-99,-99,36,-99,-99,60,-99
18/04/23,22,-99,22,-99,35,-99,54,-99,-99,44,-99,23,-99,31,38,23,-99,20,56,-99,-99,-99,-99,-99,42,-99,-99,62,-99
18/04/23,23,-99,21,-99,31,-99,49,-99,-99,43,-99,23,-99,27,42,26,-99,21,49,-99,-99,-99,-99,-99,34,-99,-99,60,-99
18/04/23,24,-99,22,-99,36,-99,47,-99,-99,41,-99,43,-99,27,51,32,-99,17,44,-99,-99,-99,-99,-99,36,-99,-99,49,-99
19/04/23,1,-99,20,-99,38,-99,37,20,-99,21,-99,52,-99,20,52,27,-99,21,36,-99,-99,-99,-99,-99,41,-99,-99,68,-99
19/04/23,2,-99,19,-99,40,-99,41,28,-99,36,-99,42,-99,17,49,19,-99,18,47,-99,-99,-99,-99,-99,39,-99,-99,50,-99
19/04/23,3,-99,27,-99,40,-99,39,16,-99,26,-99,30,-99,20,51,22,-99,26,56,-99,-99,-99,-99,-99,51,-99,-99,44,-99
19/04/23,4,-99,37,-99,34,-99,75,17,-99,26,-99,37,-99,16,43,31,-99,25,56,-99,-99,-99,-99,-99,50,-99,-99,58,-99
19/04/23,5,-99,20,-99,31,-99,64,22,-99,29,-99,53,-99,16,40,37,-99,18,47,-99,-99,-99,-99,-99,37,-99,-99,46,-99
19/04/23,6,-99,21,-99,44,-99,66,24,-99,38,-99,67,-99,15,51,33,-99,20,49,-99,-99,-99,-99,-99,42,-99,-99,55,-99
19/04/23,7,-99,18,-99,52,-99,98,27,-99,75,-99,86,-99,17,58,45,-99,21,74,-99,-99,-99,-99,-99,59,-99,-99,134,-99
19/04/23,8,-99,25,-99,49,-99,133,29,-99,100,-99,109,-99,17,47,48,-99,27,78,-99,-99,-99,-99,-99,73,-99,-99,180,-99
19/04/23,9,-99,28,-99,38,-99,99,27,-99,85,-99,84,-99,22,41,29,-99,23,82,-99,-99,-99,-99,-99,61,-99,-99,94,-99
19/04/23,10,-99,36,-99,36,-99,83,29,-99,73,-99,68,-99,23,48,51,-99,31,50,-99,-99,-99,-99,-99,66,-99,-99,74,-99
19/04/23,11,-99,-99,-99,37,-99,58,34,-99,54,-99,58,-99,24,50,29,-99,43,42,-99,-99,-99,-99,-99,54,-99,-99,51,-99
19/04/23,12,-99,41,-99,39,-99,70,37,-99,52,-99,69,-99,25,52,27,-99,58,50,-99,-99,-99,-99,-99,58,-99,-99,63,-99
19/04/23,13,-99,35,-99,49,-99,111,25,-99,65,-99,58,-99,27,41,37,-99,32,71,-99,-99,-99,-99,-99,55,-99,-99,52,-99
19/04/23,14,-99,44,-99,38,-99,145,30,-99,45,-99,43,-99,32,30,32,-99,44,71,-99,-99,-99,-99,-99,61,-99,-99,49,-99
19/04/23,15,-99,43,-99,43,-99,113,39,-99,42,-99,47,-99,38,56,32,-99,41,80,-99,-99,-99,-99,-99,51,-99,-99,50,-99
19/04/23,16,-99,49,-99,46,-99,95,43,-99,32,-99,61,-99,46,69,40,-99,36,97,-99,-99,-99,-99,-99,50,-99,-99,35,-99
19/04/23,17,-99,57,-99,33,-99,-99,58,-99,73,-99,50,-99,60,57,39,-99,16,45,-99,-99,-99,-99,-99,56,-99,-99,51,-99
19/04/23,18,-99,45,-99,41,-99,67,72,-99,70,-99,54,-99,42,66,27,-99,-99,31,-99,-99,-99,-99,-99,59,-99,-99,96,-99
19/04/23,19,-99,24,-99,36,-99,56,45,-99,52,-99,44,-99,27,44,36,-99,31,42,-99,-99,-99,-99,-99,51,-99,-99,92,-99
19/04/23,20,-99,26,-99,31,-99,63,35,-99,69,-99,31,-99,31,35,28,-99,18,54,-99,-99,-99,-99,-99,58,-99,-99,58,-99
19/04/23,21,-99,-99,-99,29,-99,90,46,-99,44,-99,42,-99,26,35,24,-99,29,54,-99,-99,-99,-99,-99,47,-99,-99,58,-99
19/04/23,22,-99,25,-99,29,-99,81,46,-99,54,-99,59,-99,34,45,24,-99,22,52,-99,-99,-99,-99,-99,45,-99,-99,70,-99
19/04/23,23,-99,25,-99,38,-99,115,45,-99,51,-99,62,-99,31,51,34,-99,37,70,-99,-99,-99,-99,-99,56,-99,-99,50,-99
19/04/23,24,-99,31,-99,47,-99,100,37,-99,52,-99,52,-99,42,58,40,-99,26,74,-99,-99,-99,-99,-99,54,-99,-99,52,-99
20/04/23,1,-99,31,-99,45,-99,77,41,-99,44,-99,41,-99,39,38,38,-99,31,56,-99,-99,-99,-99,-99,47,-99,41,73,-99
20/04/23,2,-99,28,-99,37,-99,71,47,-99,36,-99,55,-99,32,52,45,-99,30,71,-99,-99,-99,-99,-99,59,-99,37,58,-99
20/04/23,3,-99,25,-99,35,-99,49,44,-99,37,-99,66,-99,32,47,49,-99,33,66,-99,-99,-99,-99,-99,42,-99,44,57,-99
20/04/23,4,-99,23,-99,47,-99,39,44,-99,34,-99,60,-99,32,48,41,-99,28,60,-99,-99,-99,-99,-99,41,-99,48,64,-99
20/04/23,5,-99,26,-99,44,-99,45,39,-99,34,-99,63,-99,30,56,43,-99,28,85,-99,-99,-99,-99,-99,42,-99,50,60,-99
20/04/23,6,-99,32,-99,42,-99,53,35,-99,43,-99,77,-99,28,60,48,-99,28,72,-99,-99,-99,-99,-99,45,-99,54,106,-99
20/04/23,7,-99,35,-99,48,-99,65,42,-99,73,-99,93,-99,26,67,51,-99,32,92,-99,-99,-99,-99,-99,75,-99,50,100,-99
20/04/23,8,-99,38,-99,48,-99,89,44,-99,110,-99,106,-99,26,71,51,-99,37,87,-99,-99,-99,-99,-99,100,-99,63,165,-99
20/04/23,9,-99,39,-99,59,-99,88,34,-99,105,-99,102,-99,34,62,55,-99,25,80,-99,-99,-99,-99,-99,77,-99,52,122,-99
20/04/23,10,-99,37,-99,58,-99,89,38,-99,88,-99,90,-99,29,79,63,-99,25,58,-99,-99,-99,-99,-99,100,-99,65,-99,-99
20/04/23,11,-99,32,-99,52,-99,55,47,-99,53,-99,62,-99,29,45,55,-99,27,49,-99,-99,-99,-99,-99,72,-99,51,-99,-99
20/04/23,12,-99,31,-99,39,-99,48,40,-99,32,-99,81,-99,34,44,55,-99,39,45,-99,-99,-99,-99,-99,55,-99,43,-99,-99
20/04/23,13,-99,35,-99,53,-99,49,43,-99,46,-99,70,-99,51,47,65,-99,40,60,-99,-99,-99,-99,-99,46,-99,52,-99,-99
20/04/23,14,-99,42,-99,65,-99,44,42,-99,49,-99,41,-99,49,52,44,-99,119,47,-99,-99,-99,-99,-99,38,-99,46,-99,-99
20/04/23,15,-99,50,-99,55,-99,157,45,-99,25,-99,25,-99,70,40,38,-99,47,46,-99,-99,-99,-99,-99,36,-99,42,-99,-99
20/04/23,16,-99,45,-99,50,-99,146,54,-99,41,-99,45,-99,57,111,42,-99,63,60,-99,-99,-99,-99,-99,48,-99,54,-99,-99
20/04/23,17,-99,38,-99,60,-99,71,44,-99,58,-99,67,-99,44,42,58,-99,35,72,-99,-99,-99,-99,-99,54,-99,50,-99,-99
20/04/23,18,-99,45,-99,39,-99,63,47,-99,62,-99,68,-99,38,48,41,-99,56,63,-99,-99,-99,-99,-99,66,-99,47,-99,-99
20/04/23,19,-99,29,-99,56,-99,91,34,-99,89,-99,100,-99,26,75,51,-99,-99,190,-99,-99,-99,-99,-99,58,-99,62,-99,-99
20/04/23,20,-99,26,-99,42,-99,73,46,-99,55,-99,65,-99,-99,80,45,-99,38,88,-99,-99,-99,-99,-99,44,-99,53,-99,-99
20/04/23,21,-99,20,-99,33,-99,63,20,-99,51,-99,25,-99,-99,39,27,-99,53,34,-99,-99,-99,-99,-99,42,-99,33,-99,-99
20/04/23,22,-99,22,-99,28,-99,60,29,-99,49,-99,40,-99,-99,42,19,-99,45,37,-99,-99,-99,-99,-99,50,-99,28,-99,-99
20/04/23,23,-99,25,-99,30,-99,36,34,-99,19,-99,21,-99,-99,39,20,-99,38,59,-99,-99,-99,-99,-99,16,-99,40,-99,-99
20/04/23,24,-99,33,-99,18,-99,44,17,-99,17,-99,16,-99,-99,49,9,-99,39,49,-99,-99,-99,-99,-99,19,-99,34,-99,-99
21/04/23,1,8,30,-99,40,-99,43,30,-99,14,-99,28,-99,18,40,19,-99,33,35,-99,-99,-99,-99,-99,28,-99,36,-99,-99
21/04/23,2,21,21,-99,34,-99,41,32,-99,13,-99,37,-99,25,38,34,-99,32,36,-99,-99,-99,-99,-99,24,-99,32,-99,-99
21/04/23,3,23,19,-99,39,-99,40,31,-99,25,-99,41,-99,19,34,31,-99,22,69,-99,-99,-99,-99,-99,47,-99,32,-99,-99
21/04/23,4,28,19,-99,40,-99,36,29,-99,17,-99,35,-99,21,39,30,-99,17,57,-99,-99,-99,-99,-99,35,-99,36,-99,-99
21/04/23,5,31,17,-99,29,-99,33,29,-99,35,-99,42,-99,21,45,32,-99,24,38,-99,-99,-99,-99,-99,34,-99,59,-99,-99
21/04/23,6,38,21,-99,27,-99,39,26,-99,18,-99,51,-99,17,48,32,-99,26,59,-99,-99,-99,-99,-99,48,-99,40,-99,-99
21/04/23,7,42,22,-99,35,-99,53,31,-99,54,-99,64,-99,20,53,46,-99,33,54,-99,-99,-99,-99,-99,47,-99,47,-99,-99
21/04/23,8,41,24,-99,50,-99,72,31,-99,60,-99,67,-99,18,55,37,-99,37,62,-99,-99,-99,-99,-99,71,-99,45,-99,-99
21/04/23,9,46,17,-99,33,-99,83,31,-99,67,-99,61,-99,28,48,32,-99,31,73,-99,-99,-99,-99,-99,69,-99,44,-99,-99
21/04/23,10,51,30,-99,54,-99,53,35,-99,61,-99,64,-99,24,54,48,-99,28,59,-99,-99,-99,-99,-99,67,-99,55,-99,-99
21/04/23,11,48,27,-99,53,-99,39,28,-99,29,-99,69,-99,11,33,-99,-99,13,43,-99,-99,-99,-99,-99,44,-99,43,-99,-99
21/04/23,12,38,30,-99,46,-99,50,34,-99,41,-99,78,-99,11,25,22,-99,22,44,-99,-99,-99,-99,-99,25,-99,34,-99,-99
21/04/23,13,27,37,-99,30,-99,30,32,-99,41,-99,38,-99,28,38,26,-99,27,46,-99,-99,-99,-99,-99,26,-99,55,-99,-99
21/04/23,14,40,30,-99,35,-99,28,33,-99,35,-99,34,-99,29,41,34,-99,-99,49,-99,-99,-99,-99,-99,32,-99,49,-99,-99
21/04/23,15,28,24,-99,37,-99,36,23,-99,35,-99,34,-99,31,34,29,-99,-99,30,-99,-99,-99,-99,-99,32,-99,40,-99,-99
21/04/23,16,41,18,-99,21,-99,70,31,-99,21,-99,19,-99,26,34,40,-99,-99,26,-99,-99,-99,-99,-99,29,-99,40,-99,-99
21/04/23,17,40,20,-99,-99,-99,79,32,-99,94,-99,33,-99,22,35,19,-99,-99,28,-99,-99,-99,-99,-99,35,-99,23,-99,-99
21/04/23,18,38,17,-99,28,-99,75,24,-99,21,-99,50,-99,15,41,18,-99,-99,37,-99,-99,-99,-99,-99,38,-99,23,-99,-99
21/04/23,19,82,19,-99,26,-99,65,24,-99,45,-99,25,-99,19,26,16,-99,-99,35,-99,-99,-99,-99,-99,29,-99,29,-99,-99
21/04/23,20,77,14,-99,34,-99,68,30,-99,82,-99,64,-99,21,40,26,-99,-99,33,-99,-99,-99,-99,-99,52,-99,25,-99,-99
21/04/23,21,40,27,-99,44,-99,105,35,-99,76,-99,51,-99,10,95,32,-99,-99,62,-99,-99,-99,-99,-99,41,-99,38,-99,-99
21/04/23,22,44,33,-99,34,-99,83,45,-99,69,-99,45,-99,21,61,32,-99,-99,58,-99,-99,-99,-99,-99,52,-99,45,-99,-99
21/04/23,23,41,37,-99,41,-99,52,48,-99,63,-99,44,-99,30,51,32,-99,-99,50,-99,-99,-99,-99,-99,61,-99,44,-99,-99
21/04/23,24,41,34,-99,49,-99,54,49,-99,55,-99,36,-99,31,71,36,-99,-99,40,-99,-99,-99,-99,-99,63,-99,42,-99,-99
22/04/23,1,39,36,-99,45,-99,71,53,-99,56,-99,44,-99,30,54,20,-99,-99,40,-99,-99,-99,-99,-99,74,-99,44,-99,-99
22/04/23,2,40,37,-99,29,-99,67,55,-99,44,-99,38,-99,30,38,27,-99,-99,35,-99,-99,-99,-99,-99,54,-99,34,-99,-99
22/04/23,3,25,33,-99,30,-99,41,37,-99,42,-99,28,-99,30,28,23,-99,-99,25,-99,-99,-99,-99,-99,31,-99,25,-99,-99
22/04/23,4,19,30,-99,19,-99,35,35,-99,30,-99,13,-99,24,14,20,-99,-99,21,-99,-99,-99,-99,-99,27,-99,23,10,-99
22/04/23,5,21,21,-99,14,-99,29,38,-99,22,-99,24,-99,28,16,15,-99,-99,27,-99,-99,-99,-99,-99,25,-99,17,1,-99
22/04/23,6,23,31,-99,20,-99,43,15,-99,28,-99,27,-99,26,20,22,-99,-99,28,-99,-99,-99,-99,-99,26,-99,19,51,-99
22/04/23,7,28,27,-99,23,-99,59,33,-99,54,-99,36,-99,21,40,25,-99,-99,39,-99,-99,-99,-99,-99,55,-99,30,22,-99
22/04/23,8,38,28,-99,38,-99,61,33,-99,63,-99,47,-99,25,36,30,-99,-99,55,-99,-99,-99,-99,-99,44,-99,32,34,-99
22/04/23,9,39,25,-99,35,-99,53,28,-99,46,-99,55,-99,20,47,36,-99,-99,46,-99,-99,-99,-99,-99,59,-99,38,54,-99
22/04/23,10,52,35,-99,35,-99,57,29,-99,65,-99,53,-99,23,45,34,-99,-99,47,-99,-99,-99,-99,-99,54,-99,53,58,-99
22/04/23,11,69,41,-99,53,-99,63,35,-99,58,-99,59,-99,29,54,41,-99,-99,63,-99,-99,-99,-99,-99,63,-99,54,66,-99
22/04/23,12,56,44,-99,48,-99,43,36,-99,46,-99,60,-99,32,48,35,-99,-99,52,-99,-99,-99,-99,-99,50,-99,50,47,-99
22/04/23,13,62,37,-99,31,-99,50,26,-99,41,-99,55,-99,24,31,-99,-99,-99,36,-99,-99,-99,-99,-99,49,-99,45,18,-99
22/04/23,14,56,30,-99,22,-99,57,21,-99,14,-99,34,-99,26,12,-99,-99,-99,24,-99,-99,-99,-99,-99,46,-99,28,17,-99
22/04/23,15,40,31,-99,49,-99,54,18,-99,32,-99,41,-99,34,44,-99,-99,-99,30,-99,-99,-99,-99,-99,41,-99,39,14,-99
22/04/23,16,38,28,-99,36,-99,50,30,-99,-99,-99,37,-99,31,36,-99,-99,-99,40,-99,-99,-99,-99,-99,44,-99,35,17,-99
22/04/23,17,46,20,-99,36,-99,69,24,-99,-99,-99,33,-99,29,29,-99,-99,-99,36,-99,-99,-99,-99,-99,37,-99,34,22,-99
22/04/23,18,58,23,-99,37,-99,169,34,-99,35,-99,36,-99,25,23,-99,-99,-99,41,-99,-99,-99,-99,-99,35,-99,31,58,-99
22/04/23,19,63,-99,-99,45,-99,118,42,-99,60,-99,54,-99,25,66,-99,-99,-99,46,-99,-99,-99,-99,-99,41,-99,38,82,-99
22/04/23,20,68,28,-99,28,-99,121,52,-99,54,-99,44,-99,36,56,26,-99,-99,40,-99,-99,-99,-99,-99,33,-99,32,71,-99
22/04/23,21,21,30,-99,22,-99,100,49,-99,47,-99,31,-99,121,48,28,-99,-99,37,-99,-99,-99,-99,-99,55,-99,22,46,-99
22/04/23,22,24,43,-99,33,-99,42,91,-99,28,-99,24,-99,108,32,18,-99,-99,37,-99,-99,-99,-99,-99,30,-99,29,33,-99
22/04/23,23,17,50,-99,25,-99,31,60,-99,37,-99,27,-99,57,56,25,-99,-99,49,-99,-99,-99,-99,-99,23,-99,35,20,-99
22/04/23,24,33,41,-99,38,-99,41,57,-99,41,-99,31,-99,46,48,32,-99,-99,55,-99,-99,-99,-99,-99,36,-99,45,55,-99
23/04/23,1,44,33,-99,42,-99,38,46,-99,44,-99,40,-99,37,44,29,-99,-99,49,-99,-99,-99,-99,-99,44,-99,45,64,-99
23/04/23,2,48,22,-99,43,-99,42,48,-99,44,-99,53,-99,32,50,41,-99,-99,32,-99,-99,-99,-99,-99,-99,-99,42,48,-99
23/04/23,3,40,28,-99,43,-99,45,43,-99,38,-99,53,-99,31,51,35,-99,-99,39,-99,-99,-99,-99,-99,32,-99,33,57,-99
