FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,FAR,GAM,HGM,INN,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TLA,UAX,UIZ,XAL
28/02/23,11,-99,17,28,23,19,-99,-99,43,41,16,37,-99,25,12,22,-99,35,-99,-99,-99,36,11,33,-99
28/02/23,12,-99,35,26,18,20,-99,-99,13,42,16,24,-99,19,11,20,-99,22,-99,-99,-99,26,10,29,-99
28/02/23,13,-99,30,23,27,16,-99,-99,20,16,13,30,-99,17,13,19,-99,35,-99,-99,-99,27,18,24,-99
28/02/23,14,-99,20,21,18,22,-99,15,15,10,14,26,-99,24,26,23,-99,35,-99,-99,-99,14,9,23,-99
28/02/23,15,-99,20,-99,27,20,-99,21,33,10,14,23,-99,29,-99,25,-99,23,-99,-99,-99,40,18,19,-99
28/02/23,16,-99,23,-99,18,14,-99,23,31,7,11,23,-99,30,-99,23,-99,26,-99,-99,-99,39,21,21,-99
28/02/23,17,-99,15,-99,27,23,-99,24,27,11,18,28,-99,29,-99,22,-99,28,-99,-99,-99,6,33,19,-99
28/02/23,18,-99,19,-99,21,24,-99,30,17,17,16,22,-99,33,-99,21,-99,44,-99,-99,-99,22,30,23,-99
28/02/23,19,-99,21,11,28,25,-99,43,23,20,13,16,-99,32,21,20,-99,31,-99,-99,-99,31,30,19,-99
28/02/23,20,-99,20,14,20,17,-99,28,13,16,15,13,-99,31,20,20,-99,31,-99,-99,-99,17,24,22,-99
28/02/23,21,-99,21,8,10,18,-99,60,8,16,10,13,-99,31,19,23,-99,27,-99,-99,-99,18,22,20,-99
28/02/23,22,-99,28,12,20,12,-99,29,13,15,14,14,-99,32,19,29,-99,30,-99,-99,-99,24,17,17,-99
28/02/23,23,-99,20,15,16,19,-99,30,13,16,15,17,-99,31,16,32,-99,31,-99,-99,-99,19,19,26,-99
28/02/23,24,-99,20,16,12,17,-99,20,13,20,13,21,-99,39,16,25,-99,29,-99,-99,-99,40,26,16,-99
01/03/23,1,-99,13,17,19,17,-99,28,4,21,12,23,-99,26,18,30,-99,17,-99,-99,-99,49,27,20,-99
01/03/23,2,-99,22,18,18,23,-99,36,22,21,10,21,-99,29,18,22,-99,23,-99,-99,-99,25,25,25,-99
01/03/23,3,-99,31,17,23,22,-99,32,31,22,8,31,-99,37,15,16,-99,34,-99,-99,-99,29,26,21,-99
01/03/23,4,-99,17,17,22,18,-99,28,27,17,11,24,-99,33,11,60,-99,56,-99,-99,-99,35,27,16,-99
01/03/23,5,-99,16,15,28,13,-99,25,18,23,8,23,-99,29,11,41,-99,44,-99,-99,-99,34,27,27,-99
01/03/23,6,-99,15,15,48,17,-99,40,25,14,9,32,-99,31,15,50,-99,34,-99,-99,-99,44,45,26,-99
01/03/23,7,-99,10,23,41,16,-99,38,35,36,6,38,-99,34,13,35,-99,31,-99,-99,-99,40,39,32,-99
01/03/23,8,-99,10,19,44,24,-99,37,34,26,7,34,-99,45,13,46,-99,33,-99,-99,-99,56,31,30,-99
01/03/23,9,-99,12,19,40,17,-99,41,24,23,5,30,-99,66,19,30,-99,23,-99,-99,-99,47,23,28,-99
01/03/23,10,-99,9,24,44,31,-99,42,40,27,11,32,-99,38,14,29,-99,29,-99,-99,-99,42,20,26,-99
01/03/23,11,-99,26,30,49,33,-99,34,35,26,13,29,-99,32,11,30,-99,20,-99,-99,-99,40,24,27,-99
01/03/23,12,-99,27,30,35,25,-99,29,39,46,22,28,-99,22,15,20,-99,31,-99,-99,-99,37,13,26,-99
01/03/23,13,-99,29,19,22,19,-99,17,29,34,9,27,-99,21,15,17,-99,24,-99,-99,-99,1,8,23,-99
01/03/23,14,-99,20,19,25,17,-99,12,42,14,11,17,-99,23,15,22,-99,26,-99,-99,-99,8,6,21,-99
01/03/23,15,-99,20,18,14,14,-99,13,19,17,18,14,-99,23,17,18,-99,21,-99,-99,-99,25,16,21,-99
01/03/23,16,-99,28,20,23,23,-99,16,18,24,18,19,-99,31,-99,17,-99,40,-99,-99,-99,27,24,17,-99
01/03/23,17,-99,22,21,20,20,-99,15,31,15,27,28,-99,30,-99,26,-99,14,-99,-99,-99,12,39,31,-99
01/03/23,18,-99,21,24,19,38,-99,28,30,26,20,26,-99,38,13,30,-99,31,-99,-99,-99,25,36,24,-99
01/03/23,19,-99,15,18,21,26,-99,34,19,19,19,19,-99,29,17,17,-99,26,-99,-99,-99,23,30,16,-99
01/03/23,20,-99,23,17,17,28,-99,24,14,20,14,15,-99,27,22,21,-99,22,-99,-99,-99,32,22,15,-99
01/03/23,21,-99,31,17,25,22,-99,21,32,23,18,19,-99,33,18,24,-99,27,-99,-99,-99,29,23,15,-99
01/03/23,22,-99,29,13,18,19,-99,26,18,17,15,-99,-99,25,16,30,-99,26,-99,-99,-99,15,21,16,-99
01/03/23,23,-99,20,16,16,24,-99,32,21,13,14,19,-99,24,18,28,-99,25,-99,-99,-99,31,21,22,-99
01/03/23,24,-99,14,16,17,23,-99,24,28,16,11,21,-99,28,24,20,-99,25,-99,-99,-99,35,25,26,-99
02/03/23,1,-99,11,17,23,30,-99,23,25,19,11,19,-99,29,22,27,-99,17,-99,-99,-99,32,28,30,-99
02/03/23,2,-99,15,17,24,34,-99,26,25,17,10,23,-99,29,24,20,-99,21,-99,-99,-99,36,26,25,-99
02/03/23,3,-99,22,23,22,19,-99,29,21,23,11,20,-99,25,24,20,-99,23,-99,-99,-99,42,28,25,-99
02/03/23,4,-99,10,26,20,22,-99,31,30,25,12,23,-99,22,18,64,-99,24,-99,-99,-99,44,27,33,-99
02/03/23,5,-99,15,19,21,18,-99,28,29,32,12,30,-99,24,15,45,-99,39,-99,-99,-99,29,27,25,-99
02/03/23,6,-99,16,21,22,20,-99,30,28,-99,9,27,-99,25,12,33,-99,45,-99,-99,-99,16,42,36,-99
02/03/23,7,-99,16,24,21,23,-99,30,27,-99,14,30,-99,46,11,41,-99,43,-99,-99,-99,28,33,37,-99
02/03/23,8,-99,12,28,27,23,-99,54,25,-99,15,40,-99,52,15,50,-99,41,-99,-99,-99,26,32,40,-99
02/03/23,9,-99,14,24,28,30,-99,26,44,-99,14,50,-99,69,15,43,-99,47,-99,-99,-99,30,25,41,-99
02/03/23,10,-99,13,29,47,28,-99,27,35,-99,14,48,-99,56,20,23,-99,50,-99,-99,-99,54,27,38,-99
02/03/23,11,-99,18,20,39,29,-99,21,30,-99,18,41,-99,25,19,22,-99,10,-99,-99,-99,34,26,31,-99
02/03/23,12,-99,22,23,29,28,-99,20,21,-99,11,32,-99,18,13,-99,-99,23,-99,-99,-99,24,-99,18,-99
02/03/23,13,-99,28,14,23,17,-99,9,7,-99,17,4,-99,29,-99,-99,-99,16,-99,-99,-99,37,-99,15,-99
02/03/23,14,-99,26,11,30,16,-99,10,21,-99,10,15,-99,29,11,-99,-99,18,-99,-99,-99,23,-99,9,-99
02/03/23,15,-99,21,13,12,18,-99,8,35,-99,6,9,-99,33,23,-99,-99,13,-99,-99,-99,7,26,11,-99
02/03/23,16,-99,24,15,19,18,-99,14,25,-99,14,15,-99,32,19,15,-99,23,-99,-99,-99,16,37,18,-99
02/03/23,17,-99,19,13,21,19,-99,58,18,-99,16,18,-99,37,28,26,-99,37,-99,-99,-99,4,37,17,-99
02/03/23,18,-99,20,15,14,22,-99,55,21,-99,14,19,-99,32,28,35,-99,23,-99,-99,-99,20,30,16,-99
02/03/23,19,-99,18,11,15,21,-99,40,20,-99,18,14,-99,31,26,22,-99,21,-99,-99,-99,17,22,13,-99
02/03/23,20,-99,21,10,11,19,-99,23,12,-99,15,12,-99,30,15,18,-99,17,-99,-99,-99,16,25,15,-99
02/03/23,21,-99,20,12,11,17,-99,18,21,-99,5,18,-99,27,15,24,-99,25,-99,-99,-99,14,19,15,-99
02/03/23,22,-99,28,9,12,17,-99,17,14,-99,8,13,-99,27,19,28,-99,25,-99,-99,-99,11,19,17,-99
02/03/23,23,-99,16,8,13,17,-99,19,12,-99,11,10,-99,29,18,25,-99,26,-99,-99,-99,22,27,12,-99
02/03/23,24,-99,13,7,11,16,-99,15,13,-99,8,12,-99,26,19,19,-99,21,-99,-99,-99,17,30,16,-99
03/03/23,1,-99,13,17,6,16,-99,21,6,13,4,17,-99,24,16,21,-99,23,-99,-99,-99,25,27,24,-99
03/03/23,2,-99,6,8,8,12,-99,24,8,12,3,21,-99,22,20,19,-99,25,-99,-99,-99,10,17,21,-99
03/03/23,3,-99,6,7,11,8,-99,21,13,10,3,18,-99,35,14,13,-99,22,-99,-99,-99,23,14,20,-99
03/03/23,4,-99,3,6,10,8,-99,17,5,17,7,14,-99,33,12,15,-99,29,-99,-99,-99,15,9,16,-99
03/03/23,5,-99,6,8,12,8,-99,25,12,9,4,16,-99,34,11,28,-99,25,-99,-99,-99,21,13,17,-99
03/03/23,6,-99,5,12,16,15,-99,24,23,14,6,19,-99,28,12,39,-99,27,-99,-99,-99,24,11,13,-99
03/03/23,7,-99,9,14,24,17,-99,29,26,15,3,24,-99,29,12,27,-99,26,-99,-99,-99,30,21,24,-99
03/03/23,8,-99,7,17,33,18,-99,27,24,18,5,23,-99,34,17,36,-99,31,-99,-99,-99,14,23,24,-99
03/03/23,9,-99,4,19,30,20,-99,30,28,24,6,31,-99,50,25,34,-99,34,-99,-99,-99,28,16,32,-99
03/03/23,10,-99,14,20,38,21,-99,21,27,26,3,37,-99,36,22,43,-99,40,-99,-99,-99,36,16,32,-99
03/03/23,11,-99,14,23,32,22,-99,25,18,33,12,40,-99,29,21,32,-99,15,-99,-99,-99,36,22,31,-99
03/03/23,12,-99,25,21,34,19,-99,26,37,23,8,43,-99,21,19,16,-99,24,-99,-99,-99,33,17,27,-99
03/03/23,13,-99,26,28,-99,24,-99,10,37,21,-99,18,-99,13,12,18,-99,17,-99,-99,-99,23,15,17,-99
03/03/23,14,-99,16,19,-99,28,-99,8,14,15,-99,22,-99,30,12,17,-99,28,-99,-99,-99,8,21,13,-99
03/03/23,15,-99,19,17,-99,20,-99,11,14,6,12,22,-99,37,19,17,-99,16,-99,-99,-99,23,23,13,-99
03/03/23,16,-99,25,14,16,20,-99,27,28,3,12,10,-99,37,15,12,-99,17,-99,-99,-99,11,24,11,-99
03/03/23,17,-99,18,11,19,19,-99,62,16,13,12,18,-99,38,22,13,-99,17,-99,-99,-99,7,30,14,-99
03/03/23,18,-99,21,14,17,22,-99,58,11,20,9,17,-99,35,10,14,-99,22,-99,-99,-99,11,28,15,-99
03/03/23,19,-99,30,16,15,20,-99,28,11,16,15,20,-99,31,15,18,-99,16,-99,-99,-99,19,30,18,-99
03/03/23,20,-99,27,16,14,25,-99,30,15,22,15,20,-99,27,18,24,-99,26,-99,-99,-99,13,35,22,-99
03/03/23,21,-99,16,12,18,28,-99,27,6,19,12,16,-99,24,12,30,-99,24,-99,-99,-99,18,21,16,-99
03/03/23,22,-99,14,16,14,20,-99,29,18,20,15,19,-99,24,15,20,-99,26,-99,-99,-99,12,15,9,-99
03/03/23,23,-99,17,16,14,15,-99,26,13,16,14,18,-99,21,11,20,-99,18,-99,-99,-99,18,18,9,-99
03/03/23,24,-99,13,14,14,18,-99,24,15,16,8,15,-99,17,15,19,-99,16,-99,-99,-99,-99,5,13,-99
04/03/23,1,-99,25,17,18,15,-99,27,16,14,11,16,-99,18,17,15,-99,11,-99,-99,-99,29,17,17,-99
04/03/23,2,-99,8,14,17,23,-99,18,17,17,4,12,-99,19,-99,12,-99,15,-99,-99,-99,14,21,17,-99
04/03/23,3,-99,5,14,24,21,-99,16,9,14,7,21,-99,16,-99,10,-99,18,-99,-99,-99,14,17,22,-99
04/03/23,4,-99,4,16,22,20,-99,16,17,14,6,14,-99,25,12,14,-99,36,-99,-99,-99,23,20,22,-99
04/03/23,5,-99,8,16,21,14,-99,13,21,21,3,20,-99,30,14,27,-99,75,-99,-99,-99,14,23,18,-99
04/03/23,6,-99,6,17,25,26,-99,21,19,13,5,19,-99,28,13,16,-99,44,-99,-99,-99,20,25,15,-99
04/03/23,7,-99,6,15,30,48,-99,27,18,18,5,19,-99,35,15,32,-99,29,-99,-99,-99,13,47,23,-99
04/03/23,8,-99,12,26,28,24,-99,28,20,29,5,21,-99,42,12,34,-99,27,-99,-99,-99,30,34,27,-99
04/03/23,9,-99,7,24,35,15,-99,34,30,25,5,33,-99,-99,11,29,-99,32,-99,-99,-99,52,17,-99,-99
04/03/23,10,-99,5,28,38,23,-99,32,31,31,9,37,-99,-99,20,24,-99,43,-99,-99,-99,36,21,-99,-99
04/03/23,11,-99,31,24,45,30,-99,31,22,28,5,28,-99,24,21,29,-99,47,-99,-99,-99,37,37,-99,-99
04/03/23,12,-99,27,20,27,31,-99,17,25,33,12,32,-99,16,25,19,-99,25,-99,-99,-99,36,25,28,-99
04/03/23,13,-99,31,18,17,22,-99,12,8,10,11,26,-99,1,20,12,-99,16,-99,-99,-99,54,22,25,-99
04/03/23,14,-99,25,20,9,20,-99,7,11,25,11,29,-99,4,10,13,-99,15,-99,-99,-99,33,10,21,-99
04/03/23,15,-99,17,22,11,14,-99,6,48,35,3,30,-99,11,19,10,-99,15,-99,-99,-99,20,15,19,-99
04/03/23,16,-99,23,20,24,15,-99,15,15,33,13,27,-99,30,24,17,-99,20,-99,-99,-99,27,17,19,-99
04/03/23,17,-99,27,20,31,36,-99,22,15,30,21,20,-99,27,21,18,-99,21,-99,-99,-99,26,27,19,-99
04/03/23,18,-99,23,19,24,34,-99,22,18,19,35,19,-99,32,15,11,-99,25,-99,-99,-99,31,38,18,-99
04/03/23,19,-99,27,13,23,20,-99,38,10,17,14,19,-99,22,21,24,-99,22,-99,-99,-99,23,33,20,-99
04/03/23,20,-99,17,18,25,23,-99,28,15,20,7,19,-99,18,16,22,-99,21,-99,-99,-99,24,29,17,-99
04/03/23,21,-99,21,18,17,19,-99,26,19,20,13,17,-99,18,15,15,-99,24,-99,-99,-99,27,24,19,-99
04/03/23,22,-99,21,16,20,21,-99,28,16,18,11,20,-99,20,17,18,-99,14,-99,-99,-99,29,20,21,-99
04/03/23,23,-99,20,20,32,22,-99,17,19,22,11,20,-99,22,17,13,-99,15,-99,-99,-99,7,29,13,-99
04/03/23,24,-99,14,11,20,32,-99,26,17,17,12,19,-99,44,17,21,-99,21,-99,-99,-99,7,28,20,-99
05/03/23,1,-99,17,15,22,26,-99,19,15,19,10,16,-99,52,21,22,-99,20,-99,-99,-99,12,27,18,-99
05/03/23,2,-99,17,22,27,24,-99,28,12,20,14,20,-99,42,16,28,-99,30,-99,-99,-99,21,18,17,-99
05/03/23,3,-99,17,16,25,23,-99,18,17,19,15,17,-99,41,16,18,-99,31,-99,-99,-99,26,24,24,-99
05/03/23,4,-99,14,19,24,26,-99,15,11,22,13,25,-99,44,15,16,-99,22,-99,-99,-99,21,22,19,-99
05/03/23,5,-99,8,21,28,23,-99,23,14,28,12,18,-99,44,14,19,-99,20,-99,-99,-99,15,30,14,-99
05/03/23,6,-99,10,18,23,23,-99,33,19,22,9,23,-99,43,13,15,-99,18,-99,-99,-99,15,35,22,-99
05/03/23,7,-99,10,25,24,22,-99,34,28,21,9,26,-99,37,9,28,-99,25,-99,-99,-99,9,32,28,-99
05/03/23,8,-99,7,24,30,21,-99,30,28,24,10,30,-99,46,13,35,-99,26,-99,-99,-99,29,33,27,-99
05/03/23,9,-99,4,25,29,16,-99,28,22,26,4,32,-99,37,27,37,-99,33,-99,-99,-99,22,25,32,-99
05/03/23,10,-99,15,29,36,34,-99,24,30,33,8,31,-99,25,28,32,-99,40,-99,-99,-99,29,17,32,-99
05/03/23,11,-99,23,35,39,25,-99,24,34,31,12,38,-99,27,27,42,-99,51,-99,-99,-99,21,24,38,-99
05/03/23,12,-99,19,32,33,34,-99,21,33,35,12,8,-99,23,18,37,-99,47,-99,-99,-99,38,27,35,-99
05/03/23,13,-99,22,28,34,31,-99,20,29,21,16,13,-99,18,19,27,-99,35,-99,-99,-99,14,20,26,-99
05/03/23,14,-99,23,22,28,24,-99,17,15,19,16,23,-99,21,18,21,-99,24,-99,-99,-99,28,19,28,-99
05/03/23,15,-99,21,26,30,24,-99,19,29,30,19,27,-99,19,18,25,-99,21,-99,-99,-99,25,18,29,-99
05/03/23,16,-99,27,29,23,23,-99,16,31,36,12,32,-99,23,18,20,-99,30,-99,-99,-99,25,30,28,-99
05/03/23,17,-99,15,25,33,46,-99,20,17,29,24,28,-99,25,22,21,-99,24,-99,-99,-99,28,36,20,-99
05/03/23,18,-99,23,23,25,30,-99,24,25,19,23,20,-99,29,28,32,-99,22,-99,-99,-99,11,42,23,-99
05/03/23,19,-99,17,20,24,22,-99,29,12,20,19,24,-99,27,15,26,-99,20,-99,-99,-99,19,36,22,-99
05/03/23,20,-99,22,15,23,31,-99,26,22,18,26,16,-99,23,24,25,-99,23,-99,-99,-99,23,23,18,-99
05/03/23,21,-99,21,16,16,18,-99,23,31,20,20,22,-99,31,31,19,-99,24,-99,-99,-99,24,27,19,-99
05/03/23,22,-99,24,18,30,23,-99,27,23,24,14,21,-99,34,20,20,-99,22,-99,-99,-99,22,28,21,-99
05/03/23,23,-99,-99,22,33,24,-99,24,19,27,14,26,-99,32,21,24,-99,28,-99,-99,-99,39,24,16,-99
05/03/23,24,-99,35,22,24,24,-99,28,36,24,11,22,-99,35,17,28,-99,24,-99,-99,-99,17,27,22,-99
06/03/23,1,-99,14,19,28,26,-99,28,19,24,15,19,-99,31,15,27,-99,19,-99,-99,-99,25,29,22,-99
06/03/23,2,-99,21,19,20,26,-99,40,15,19,15,24,-99,40,13,27,-99,29,-99,-99,-99,19,27,23,-99
06/03/23,3,-99,18,19,29,39,-99,35,19,21,18,21,-99,44,10,38,-99,28,-99,-99,-99,23,23,25,-99
06/03/23,4,-99,19,22,23,25,-99,27,28,25,15,25,-99,42,14,47,-99,25,-99,-99,-99,20,36,19,-99
06/03/23,5,-99,16,20,20,22,-99,28,24,18,11,25,-99,30,17,34,-99,29,-99,-99,-99,21,36,28,-99
06/03/23,6,-99,13,21,24,20,-99,35,22,27,11,34,-99,39,16,31,-99,34,-99,-99,-99,21,30,26,-99
06/03/23,7,-99,15,17,18,23,-99,35,25,27,12,33,-99,38,16,36,-99,34,-99,-99,-99,14,35,31,-99
06/03/23,8,-99,16,27,29,26,-99,37,34,48,8,37,-99,53,16,33,-99,39,-99,-99,-99,28,37,33,-99
06/03/23,9,-99,14,28,30,36,-99,35,35,37,11,35,-99,44,19,39,-99,46,-99,-99,-99,30,26,34,-99
06/03/23,10,-99,19,30,34,35,-99,30,40,42,12,39,-99,-99,21,36,-99,43,-99,-99,-99,58,22,38,-99
06/03/23,11,-99,30,39,32,27,-99,31,41,47,18,38,-99,-99,24,33,-99,31,-99,-99,-99,44,18,38,-99
06/03/23,12,-99,25,36,33,34,-99,35,25,39,9,19,-99,-99,21,26,-99,39,-99,-99,-99,31,15,31,-99
06/03/23,13,-99,31,19,39,24,-99,18,11,15,8,21,-99,-99,15,17,-99,32,-99,-99,-99,44,18,24,-99
06/03/23,14,-99,30,17,37,18,-99,10,31,32,22,17,-99,-99,29,17,-99,25,-99,-99,-99,19,12,19,-99
06/03/23,15,-99,25,12,23,19,-99,11,33,23,29,12,-99,-99,21,14,-99,29,-99,-99,-99,19,10,16,-99
06/03/23,16,-99,24,10,22,10,-99,14,19,22,16,11,-99,-99,20,18,-99,23,-99,-99,-99,13,19,17,-99
06/03/23,17,-99,23,16,21,24,-99,22,5,19,18,22,-99,-99,15,14,-99,-99,-99,-99,-99,20,26,20,-99
06/03/23,18,-99,26,12,15,25,-99,15,21,8,19,12,-99,-99,11,13,-99,-99,-99,-99,-99,12,32,14,-99
06/03/23,19,-99,25,11,11,15,-99,23,16,15,11,9,-99,-99,41,10,-99,-99,-99,-99,-99,17,26,11,-99
06/03/23,20,-99,25,10,5,21,-99,24,12,11,21,9,-99,-99,46,18,-99,21,-99,-99,-99,9,25,12,-99
06/03/23,21,-99,32,12,18,23,-99,21,19,22,16,13,-99,-99,31,12,-99,17,-99,-99,-99,13,21,12,-99
06/03/23,22,-99,13,8,9,13,-99,15,14,21,8,30,-99,-99,23,10,-99,13,-99,-99,-99,15,13,10,-99
06/03/23,23,-99,13,6,12,10,-99,22,30,10,5,11,-99,-99,21,13,-99,15,-99,-99,-99,9,14,11,-99
06/03/23,24,-99,11,6,16,9,-99,12,10,11,8,11,-99,-99,24,12,-99,12,-99,-99,-99,21,15,12,-99
07/03/23,1,-99,7,8,16,21,-99,7,-99,12,6,12,-99,-99,37,9,-99,11,-99,-99,-99,34,15,12,-99
07/03/23,2,-99,6,10,20,19,-99,20,7,14,5,17,-99,-99,35,11,-99,11,-99,-99,-99,17,16,16,-99
07/03/23,3,-99,6,10,12,8,-99,7,9,15,7,17,-99,-99,20,18,-99,13,-99,-99,-99,8,12,14,-99
07/03/23,4,-99,6,9,16,5,-99,18,12,16,6,13,-99,-99,19,9,-99,12,-99,-99,-99,8,13,13,-99
07/03/23,5,-99,6,8,13,23,-99,19,13,15,24,18,-99,-99,13,23,-99,26,-99,-99,-99,10,23,16,-99
07/03/23,6,-99,7,22,12,10,-99,18,22,11,11,23,-99,-99,13,42,-99,23,-99,-99,-99,10,26,28,-99
07/03/23,7,-99,9,22,30,14,-99,21,27,22,11,35,-99,-99,10,76,-99,22,-99,-99,-99,11,42,28,-99
07/03/23,8,-99,16,24,27,19,-99,17,19,30,5,44,-99,-99,24,79,-99,26,-99,-99,-99,24,31,30,-99
07/03/23,9,-99,17,28,26,18,-99,20,38,27,5,29,-99,-99,12,57,-99,36,-99,-99,-99,28,17,33,-99
07/03/23,10,-99,7,22,27,24,-99,26,55,25,1,39,-99,-99,11,24,-99,41,-99,-99,-99,26,17,38,-99
07/03/23,11,-99,18,18,31,25,-99,28,41,34,-99,49,-99,-99,25,29,-99,20,-99,-99,-99,44,19,41,-99
07/03/23,12,-99,18,23,29,16,-99,18,38,38,4,27,-99,-99,-99,20,-99,29,-99,-99,-99,26,14,35,-99
07/03/23,13,-99,21,22,38,21,-99,6,34,14,2,22,-99,-99,19,20,-99,29,-99,-99,-99,37,18,11,-99
07/03/23,14,-99,15,-99,11,17,-99,3,11,18,11,10,-99,-99,65,11,-99,31,-99,-99,-99,3,5,5,-99
07/03/23,15,-99,15,7,10,3,-99,7,22,23,6,6,-99,-99,105,7,-99,19,-99,-99,-99,13,-99,16,-99
07/03/23,16,-99,18,4,6,11,-99,3,13,13,9,4,-99,-99,109,4,-99,15,-99,-99,-99,10,10,13,-99
07/03/23,17,-99,29,10,15,9,-99,12,16,5,2,10,-99,-99,40,3,-99,14,-99,-99,-99,11,20,10,-99
07/03/23,18,-99,25,8,15,14,-99,17,14,16,13,15,-99,-99,27,15,-99,22,-99,-99,-99,10,17,14,-99
07/03/23,19,-99,26,14,19,19,-99,19,13,15,15,6,-99,-99,22,31,-99,25,-99,-99,-99,9,37,18,-99
07/03/23,20,-99,29,7,25,19,-99,20,1,10,14,9,-99,-99,22,24,-99,25,-99,-99,-99,14,37,14,-99
07/03/23,21,-99,29,18,12,19,-99,24,7,18,23,19,-99,-99,25,20,-99,28,-99,-99,-99,20,26,24,-99
07/03/23,22,-99,26,17,19,23,-99,23,13,18,19,8,-99,-99,24,18,-99,30,-99,-99,-99,22,31,18,-99
07/03/23,23,-99,21,19,25,19,-99,20,-99,21,15,12,-99,-99,25,19,-99,19,-99,-99,-99,23,21,16,-99
07/03/23,24,-99,23,22,21,30,-99,19,13,20,14,14,-99,-99,22,17,-99,25,-99,-99,-99,28,19,14,-99
08/03/23,1,-99,19,29,25,31,-99,18,14,27,10,21,-99,-99,26,14,-99,20,-99,-99,-99,12,24,22,-99
08/03/23,2,-99,17,21,40,15,-99,22,21,41,10,27,-99,-99,25,18,-99,10,-99,-99,-99,28,27,20,-99
08/03/23,3,-99,9,15,25,25,-99,20,19,27,7,54,-99,-99,19,33,-99,14,-99,-99,-99,38,26,20,-99
08/03/23,4,-99,14,12,24,8,-99,20,18,25,6,40,-99,-99,17,30,-99,19,-99,-99,-99,37,15,19,-99
08/03/23,5,-99,12,11,16,12,-99,24,16,16,10,29,-99,-99,20,24,-99,34,-99,-99,-99,60,30,26,-99
08/03/23,6,-99,9,13,23,9,-99,36,22,24,7,26,-99,-99,20,29,-99,36,-99,-99,-99,77,30,24,-99
08/03/23,7,-99,6,12,39,12,-99,33,25,33,12,29,-99,-99,16,34,-99,41,-99,-99,-99,76,37,30,-99
08/03/23,8,-99,12,14,48,13,-99,31,29,27,6,42,-99,-99,18,42,-99,50,-99,-99,-99,55,27,35,-99
08/03/23,9,-99,11,33,76,22,-99,28,35,35,14,43,-99,-99,19,36,-99,45,-99,-99,-99,44,10,42,-99
08/03/23,10,-99,17,42,57,52,-99,43,45,51,12,45,-99,-99,32,43,-99,53,-99,-99,-99,43,23,43,-99
08/03/23,11,-99,22,50,59,47,-99,31,51,55,7,51,-99,-99,22,41,-99,49,-99,-99,-99,27,31,46,-99
08/03/23,12,-99,26,52,32,47,-99,34,54,53,4,50,-99,-99,15,35,-99,35,-99,-99,-99,11,30,43,-99
08/03/23,13,-99,31,23,15,27,-99,24,40,13,19,47,-99,8,19,31,-99,33,-99,-99,-99,27,24,30,-99
08/03/23,14,-99,28,10,-99,13,-99,4,31,19,25,20,-99,4,-99,8,-99,-99,-99,-99,-99,31,20,34,-99
08/03/23,15,-99,20,14,25,5,-99,8,6,15,15,25,-99,9,23,10,-99,-99,-99,-99,-99,15,17,21,-99
08/03/23,16,-99,12,16,13,10,-99,14,23,25,15,18,-99,12,11,10,-99,-99,-99,-99,-99,12,10,24,-99
08/03/23,17,-99,22,15,12,17,-99,11,19,10,20,11,-99,10,16,10,-99,-99,-99,-99,-99,3,25,14,-99
08/03/23,18,-99,19,10,11,23,-99,13,7,13,11,9,-99,5,16,11,-99,22,-99,-99,-99,13,19,13,-99
08/03/23,19,-99,30,6,22,17,-99,15,5,11,9,15,-99,25,17,10,-99,18,-99,-99,-99,11,22,14,-99
08/03/23,20,-99,37,7,23,15,-99,15,13,4,16,7,-99,32,10,11,-99,16,-99,-99,-99,12,19,10,-99
08/03/23,21,-99,26,10,11,16,-99,23,19,13,17,10,-99,16,26,14,-99,18,-99,-99,-99,11,24,13,-99
08/03/23,22,-99,30,9,18,16,-99,15,9,11,14,4,-99,19,54,14,-99,20,-99,-99,-99,10,19,15,-99
08/03/23,23,-99,13,11,17,12,-99,19,12,12,9,17,-99,25,33,17,-99,17,-99,-99,-99,8,19,15,-99
08/03/23,24,-99,12,18,16,13,-99,15,19,15,6,16,-99,30,17,18,-99,32,-99,-99,-99,1,23,13,-99
09/03/23,1,-99,17,19,25,14,-99,20,11,24,4,14,-99,34,42,18,-99,13,-99,-99,-99,26,16,16,-99
09/03/23,2,-99,7,12,23,17,-99,26,10,21,8,27,-99,36,35,21,-99,12,-99,-99,-99,20,19,18,-99
09/03/23,3,-99,11,7,18,7,-99,25,20,17,6,27,-99,37,28,24,-99,30,-99,-99,-99,14,20,12,-99
09/03/23,4,-99,6,8,15,9,-99,18,24,16,6,19,-99,41,28,25,-99,46,-99,-99,-99,6,24,20,-99
09/03/23,5,-99,13,13,12,17,-99,24,17,6,6,24,-99,60,28,33,-99,23,-99,-99,-99,-99,22,15,-99
09/03/23,6,-99,13,16,26,10,-99,23,22,20,5,20,-99,26,23,40,-99,28,-99,-99,-99,-99,33,20,-99
09/03/23,7,-99,18,13,51,7,-99,24,27,21,8,23,-99,8,23,28,-99,25,-99,-99,-99,-99,31,27,-99
09/03/23,8,-99,15,15,36,15,-99,28,35,28,6,41,-99,27,24,27,-99,39,-99,-99,-99,-99,27,30,-99
09/03/23,9,-99,16,25,50,9,-99,32,35,45,14,38,-99,49,23,42,-99,40,-99,-99,-99,-99,16,36,-99
