FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
06/01/23,23,23,22,-99,16,34,39,37,48,-99,20,32,16,40,43,33,-99,41,-99,-99,43,26,34,5,44,-99,35,39,-99,-99,34,32,-99,58,56,32,-99
06/01/23,24,23,17,-99,23,33,40,32,49,-99,24,25,22,33,40,33,-99,40,-99,-99,38,38,26,5,38,-99,53,30,-99,-99,30,30,-99,51,45,29,-99
07/01/23,1,26,16,-99,25,35,40,36,43,-99,37,20,35,30,38,37,-99,40,-99,-99,37,38,33,4,37,-99,39,34,-99,-99,30,37,-99,62,41,29,-99
07/01/23,2,25,10,-99,16,34,37,30,40,-99,27,15,26,31,37,37,-99,39,-99,-99,37,35,31,4,35,-99,36,33,-99,-99,25,26,-99,42,37,31,-99
07/01/23,3,24,11,-99,12,34,32,23,27,-99,32,9,26,29,31,37,-99,38,-99,-99,36,35,29,4,31,-99,35,31,-99,-99,26,25,-99,40,35,30,-99
07/01/23,4,22,8,-99,13,35,28,26,29,-99,27,7,20,28,28,37,-99,35,-99,-99,34,28,27,3,30,-99,39,28,-99,-99,18,26,-99,31,32,28,-99
07/01/23,5,20,16,-99,19,37,34,22,29,-99,33,7,18,29,27,34,-99,33,-99,-99,34,32,24,4,31,-99,33,29,-99,-99,16,24,-99,32,30,26,-99
07/01/23,6,18,15,-99,22,35,34,19,28,-99,35,10,19,28,27,36,-99,32,-99,-99,33,31,23,4,30,-99,35,29,-99,-99,19,29,-99,24,32,24,-99
07/01/23,7,19,7,-99,25,34,38,21,33,-99,40,20,27,27,28,36,-99,34,-99,-99,35,36,21,5,29,-99,35,30,-99,-99,23,30,-99,34,33,22,-99
07/01/23,8,19,9,-99,25,34,36,20,31,-99,42,23,29,25,30,38,-99,42,-99,-99,37,36,21,4,30,-99,34,28,-99,-99,-99,33,-99,28,33,23,-99
07/01/23,9,22,22,-99,31,37,39,25,31,-99,35,32,28,29,34,47,-99,47,-99,-99,41,42,34,8,32,-99,43,31,-99,-99,27,36,-99,27,33,26,-99
07/01/23,10,24,26,-99,38,51,58,36,36,-99,16,54,42,29,42,63,-99,48,-99,-99,55,54,31,8,31,-99,51,33,-99,-99,22,46,-99,26,35,31,-99
07/01/23,11,22,23,-99,37,45,65,42,32,-99,14,76,64,28,41,67,-99,64,-99,-99,56,43,21,8,38,-99,55,45,-99,-99,22,41,-99,26,44,39,-99
07/01/23,12,13,12,-99,31,34,49,21,26,-99,10,56,30,26,40,44,-99,45,-99,-99,46,31,16,5,26,-99,39,33,-99,-99,9,40,-99,16,39,24,-99
07/01/23,13,7,13,-99,20,21,20,19,14,-99,13,15,21,14,32,24,-99,31,-99,-99,40,22,7,4,19,-99,15,14,-99,-99,13,21,-99,20,29,9,-99
07/01/23,14,7,18,-99,12,17,15,16,11,-99,13,12,21,9,16,17,-99,35,-99,-99,31,20,9,9,22,-99,16,11,-99,-99,13,18,-99,20,30,7,-99
07/01/23,15,6,18,-99,9,13,14,17,11,-99,14,10,19,8,11,16,-99,28,-99,-99,30,18,5,8,19,-99,19,10,-99,-99,15,14,-99,19,32,6,-99
07/01/23,16,7,17,-99,9,13,12,16,13,-99,15,13,18,8,10,20,-99,23,-99,-99,24,18,5,6,24,-99,19,12,-99,-99,13,19,-99,19,26,6,-99
07/01/23,17,7,20,-99,11,12,14,16,17,-99,18,15,19,10,11,22,-99,23,-99,-99,32,19,6,6,27,-99,23,14,-99,-99,14,20,-99,16,25,8,-99
07/01/23,18,12,23,-99,21,14,21,18,24,-99,19,25,25,13,15,31,-99,25,-99,-99,38,30,6,7,26,-99,27,23,-99,-99,17,28,-99,16,23,12,-99
07/01/23,19,27,21,-99,26,29,35,25,20,-99,33,36,30,34,38,28,-99,57,-99,-99,46,50,18,8,44,-99,55,37,-99,-99,28,49,-99,44,63,25,-99
07/01/23,20,23,22,-99,28,46,47,31,34,-99,34,51,41,45,50,39,-99,70,-99,-99,71,44,21,6,30,-99,24,47,-99,-99,34,59,-99,35,52,37,-99
07/01/23,21,15,18,-99,21,58,44,38,54,-99,36,53,41,29,27,47,-99,57,-99,-99,48,45,22,9,40,-99,31,38,-99,-99,38,49,-99,44,49,32,-99
07/01/23,22,21,25,-99,37,34,36,46,54,-99,30,44,41,32,33,31,-99,41,-99,-99,37,39,27,19,32,-99,49,29,-99,-99,31,45,-99,50,34,39,-99
07/01/23,23,20,20,-99,15,40,46,42,39,-99,21,35,24,35,36,46,-99,44,-99,-99,43,27,27,25,39,-99,35,37,-99,-99,44,40,-99,49,43,38,-99
07/01/23,24,23,13,-99,14,39,37,24,23,-99,34,19,22,40,42,43,-99,44,-99,-99,41,22,31,19,40,-99,39,39,-99,-99,35,41,-99,51,47,37,-99
08/01/23,1,22,8,-99,16,43,41,16,46,-99,38,14,32,38,43,41,-99,41,-99,-99,38,20,33,11,44,-99,43,39,-99,-99,23,34,-99,45,45,40,-99
08/01/23,2,23,6,-99,20,34,35,11,29,-99,25,14,26,29,42,41,-99,42,-99,-99,37,25,33,5,37,-99,39,35,-99,-99,36,28,-99,45,42,37,-99
08/01/23,3,24,4,-99,12,31,32,9,33,-99,25,10,22,30,39,40,-99,40,-99,-99,33,30,32,3,36,-99,36,35,-99,-99,27,22,-99,36,39,35,-99
08/01/23,4,20,3,-99,12,20,20,16,34,-99,15,8,15,33,36,38,-99,36,-99,-99,36,38,28,3,34,-99,35,32,-99,-99,25,23,-99,32,39,32,-99
08/01/23,5,20,3,-99,11,24,16,10,29,-99,15,6,24,28,30,38,-99,35,-99,-99,36,38,28,2,34,-99,34,29,-99,-99,18,25,-99,29,34,30,-99
08/01/23,6,19,4,-99,17,33,25,22,29,-99,23,7,25,25,29,38,-99,36,-99,-99,39,31,25,3,34,-99,33,28,-99,-99,15,23,-99,30,34,29,-99
08/01/23,7,21,5,-99,24,31,32,23,26,-99,30,11,23,26,28,36,-99,35,-99,-99,37,31,23,4,33,-99,34,26,-99,-99,21,30,-99,27,34,22,-99
08/01/23,8,20,6,-99,28,31,33,24,30,-99,41,16,27,22,27,36,-99,34,-99,-99,38,36,20,6,31,-99,33,27,-99,-99,21,37,-99,28,31,25,-99
08/01/23,9,19,12,-99,25,37,35,31,33,-99,23,20,28,24,32,43,-99,41,-99,-99,68,38,28,7,36,-99,44,27,-99,-99,25,31,-99,29,35,28,-99
08/01/23,10,18,20,-99,34,51,58,36,36,-99,5,42,33,34,41,48,-99,52,-99,-99,68,43,26,5,41,-99,59,-99,-99,-99,29,35,-99,24,41,37,-99
08/01/23,11,17,20,-99,46,52,73,29,30,-99,7,45,31,39,43,46,-99,54,-99,-99,70,43,24,8,35,-99,59,39,-99,-99,17,42,-99,25,44,34,-99
08/01/23,12,9,15,-99,35,34,51,19,34,-99,7,28,28,33,32,38,-99,39,-99,-99,54,34,18,5,25,-99,44,34,-99,-99,9,43,-99,20,36,16,-99
08/01/23,13,7,9,-99,10,18,28,13,18,-99,9,11,18,16,18,25,-99,30,-99,-99,28,21,8,4,20,-99,18,18,-99,-99,13,15,-99,14,23,7,-99
08/01/23,14,5,11,-99,8,15,20,12,10,-99,9,9,13,5,15,24,-99,17,-99,-99,20,16,6,5,13,-99,13,8,-99,-99,12,12,-99,12,13,5,-99
08/01/23,15,5,14,-99,6,12,16,14,10,-99,11,10,14,6,15,20,-99,16,-99,-99,21,15,5,4,14,-99,12,8,-99,-99,11,14,-99,13,13,6,-99
08/01/23,16,7,14,-99,6,10,19,13,12,-99,13,10,12,7,12,20,-99,15,-99,-99,25,16,5,4,14,-99,13,11,-99,-99,12,26,-99,10,14,6,-99
08/01/23,17,7,14,-99,9,9,15,12,13,-99,11,13,15,10,11,16,-99,16,-99,-99,24,16,5,4,15,-99,14,13,-99,-99,10,22,-99,11,13,7,-99
08/01/23,18,12,19,-99,13,12,21,15,14,-99,15,19,31,10,13,18,-99,20,-99,-99,25,24,4,5,13,-99,15,16,-99,-99,13,27,-99,13,15,11,-99
08/01/23,19,12,17,-99,32,39,51,27,18,-99,68,47,59,24,30,37,-99,75,-99,-99,51,66,19,5,27,-99,25,39,-99,-99,17,36,-99,37,26,20,-99
08/01/23,20,10,15,-99,23,44,38,34,28,-99,54,31,48,11,19,46,-99,58,-99,-99,42,49,8,4,28,-99,24,22,-99,-99,20,24,-99,22,26,13,-99
08/01/23,21,12,34,-99,17,19,30,24,34,-99,24,24,18,24,20,24,-99,27,-99,-99,22,27,9,5,23,-99,31,20,-99,-99,36,33,-99,26,21,11,-99
08/01/23,22,15,18,-99,15,29,28,22,32,-99,17,29,14,28,29,31,-99,29,-99,-99,32,19,20,15,24,-99,29,28,-99,-99,30,25,-99,29,33,22,-99
08/01/23,23,9,15,-99,21,20,28,15,32,-99,16,24,13,18,32,22,-99,28,-99,-99,31,17,28,14,26,-99,22,19,-99,-99,33,23,-99,25,36,23,-99
08/01/23,24,11,14,-99,19,18,27,15,24,-99,14,27,10,15,30,25,-99,28,-99,-99,27,16,14,8,26,-99,28,14,-99,-99,26,26,-99,21,36,17,-99
09/01/23,1,8,11,-99,13,14,20,13,31,-99,12,11,8,9,20,22,-99,27,-99,-99,24,13,22,6,18,-99,24,9,-99,-99,18,19,-99,20,31,15,-99
09/01/23,2,7,8,-99,7,11,16,15,32,-99,20,10,11,9,24,19,-99,22,-99,-99,19,24,18,7,14,-99,15,9,-99,-99,16,14,-99,23,25,10,-99
09/01/23,3,7,9,-99,7,14,25,14,31,-99,26,13,10,19,21,16,-99,20,-99,-99,28,21,20,5,15,-99,14,7,-99,-99,17,13,-99,24,28,10,-99
09/01/23,4,9,9,-99,6,17,13,16,33,-99,23,11,10,17,19,23,-99,27,-99,-99,27,23,25,5,14,-99,15,14,-99,-99,15,14,-99,21,22,15,-99
09/01/23,5,16,14,-99,6,21,13,16,26,-99,20,9,11,17,22,23,-99,29,-99,-99,25,22,22,5,16,-99,17,19,-99,-99,12,16,-99,25,24,19,-99
09/01/23,6,15,14,-99,16,27,20,20,27,-99,24,11,20,22,22,30,-99,29,-99,-99,34,30,16,4,20,-99,22,22,-99,-99,12,25,-99,31,24,20,-99
09/01/23,7,16,16,-99,21,26,28,23,28,-99,34,22,24,23,24,32,-99,30,-99,-99,41,32,19,4,25,-99,28,22,-99,-99,23,30,-99,29,26,22,-99
09/01/23,8,16,23,-99,19,28,30,25,29,-99,38,23,24,24,25,32,-99,32,-99,-99,37,32,18,6,29,-99,28,23,-99,-99,17,29,-99,26,27,23,-99
09/01/23,9,19,25,-99,24,31,37,29,30,-99,35,24,29,23,28,39,-99,37,-99,-99,34,37,22,8,27,-99,29,24,-99,-99,23,34,-99,28,32,21,-99
09/01/23,10,17,23,-99,40,45,49,33,30,-99,30,33,36,26,35,47,-99,41,-99,-99,38,48,25,8,22,-99,34,22,-99,-99,19,44,-99,34,38,22,-99
09/01/23,11,19,34,-99,39,59,63,30,31,-99,30,53,60,26,38,48,-99,45,-99,-99,50,64,18,9,23,-99,48,27,-99,-99,22,49,-99,42,44,22,-99
09/01/23,12,17,29,-99,64,57,59,32,26,-99,32,61,71,25,33,51,-99,46,-99,-99,46,56,16,6,29,-99,56,23,-99,-99,18,63,-99,55,43,30,-99
09/01/23,13,12,18,-99,40,35,42,-99,16,-99,39,27,49,15,22,38,-99,31,-99,-99,35,46,10,3,21,-99,29,17,-99,-99,15,49,-99,40,28,17,-99
09/01/23,14,10,26,-99,15,21,35,-99,12,-99,32,13,36,7,18,24,-99,22,-99,-99,26,32,6,3,12,-99,-99,18,-99,-99,16,20,-99,20,11,6,-99
09/01/23,15,8,28,-99,17,20,30,-99,14,-99,27,15,28,10,19,28,-99,22,-99,-99,27,29,5,3,12,-99,-99,18,-99,-99,14,22,-99,14,16,6,-99
09/01/23,16,7,29,-99,16,22,26,-99,15,-99,27,13,27,12,15,36,-99,27,-99,-99,31,33,6,4,21,-99,-99,15,-99,-99,14,25,-99,18,27,7,-99
09/01/23,17,8,39,-99,14,24,26,-99,18,-99,28,14,20,10,12,31,-99,32,-99,-99,43,28,9,6,28,-99,-99,16,-99,-99,18,30,-99,23,29,8,-99
09/01/23,18,13,47,-99,19,24,37,-99,19,-99,37,19,29,15,14,30,-99,36,-99,-99,30,34,8,9,27,-99,-99,22,-99,-99,21,27,-99,28,30,12,-99
09/01/23,19,30,29,-99,30,42,54,-99,22,-99,37,36,43,21,40,38,-99,51,-99,-99,55,44,20,6,30,-99,-99,35,-99,-99,19,60,-99,30,34,24,-99
09/01/23,20,22,26,-99,32,56,62,-99,26,-99,33,36,26,34,35,50,-99,53,-99,-99,49,48,28,6,29,-99,-99,42,-99,-99,39,57,-99,28,31,38,-99
09/01/23,21,26,29,-99,26,34,54,-99,42,-99,22,48,37,22,34,40,-99,63,-99,-99,53,40,20,8,36,-99,-99,42,-99,-99,47,54,-99,37,61,36,-99
09/01/23,22,28,25,-99,41,44,50,-99,49,-99,22,49,48,27,35,47,-99,60,-99,-99,56,45,37,16,30,-99,-99,46,-99,-99,33,47,-99,45,47,38,-99
09/01/23,23,14,32,-99,32,50,48,-99,54,-99,22,48,40,22,25,43,-99,63,-99,-99,53,42,42,17,27,-99,-99,36,-99,-99,38,54,-99,33,51,46,-99
09/01/23,24,23,22,-99,13,47,54,-99,25,-99,24,38,23,23,28,45,-99,54,-99,-99,49,-99,35,25,46,-99,-99,46,-99,-99,38,47,-99,46,43,30,-99
10/01/23,1,18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,48,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10/01/23,2,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,36,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10/01/23,3,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,33,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10/01/23,4,13,8,-99,10,26,39,15,41,-99,29,8,11,28,40,25,-99,36,-99,-99,35,31,35,11,26,8,-99,14,-99,-99,25,41,-99,40,46,-99,-99
10/01/23,5,22,6,-99,18,34,27,16,42,-99,28,6,15,29,32,32,-99,46,-99,-99,44,46,33,8,25,7,-99,26,-99,-99,23,32,-99,33,42,-99,-99
10/01/23,6,22,6,-99,15,35,35,17,38,-99,27,10,22,30,36,42,-99,40,-99,-99,44,53,35,7,29,9,-99,32,-99,-99,29,34,-99,34,41,-99,-99
10/01/23,7,29,8,-99,35,40,44,31,37,-99,53,22,39,27,33,43,-99,42,-99,-99,43,49,27,6,35,18,-99,33,-99,-99,34,44,-99,34,38,-99,-99
10/01/23,8,26,12,-99,38,40,45,38,38,-99,57,31,43,25,34,43,-99,39,-99,-99,40,48,32,7,32,37,-99,32,-99,-99,31,43,-99,37,35,-99,-99
10/01/23,9,27,27,-99,41,42,49,42,42,-99,50,35,44,27,45,42,-99,42,-99,-99,43,50,36,9,31,42,40,31,-99,-99,36,49,-99,38,36,-99,-99
10/01/23,10,28,21,-99,46,45,54,43,43,-99,42,28,53,46,56,48,-99,52,-99,-99,50,50,35,9,33,31,44,40,-99,-99,36,57,-99,38,47,-99,-99
10/01/23,11,28,21,-99,34,44,70,35,24,-99,30,47,62,58,69,49,-99,59,-99,-99,59,32,27,10,33,28,54,59,-99,-99,21,63,-99,38,50,-99,-99
10/01/23,12,21,23,-99,54,43,72,28,27,-99,22,66,47,61,56,54,-99,54,-99,-99,62,37,14,8,25,27,43,44,-99,-99,19,57,-99,56,41,-99,-99
10/01/23,13,11,21,-99,47,36,49,30,23,-99,12,56,38,25,28,40,-99,48,-99,-99,41,31,9,6,19,22,32,30,-99,-99,18,40,-99,42,28,-99,-99
10/01/23,14,6,17,-99,26,19,16,21,19,-99,16,19,32,8,10,19,-99,25,-99,-99,23,23,5,5,11,16,15,16,-99,-99,20,28,-99,18,11,-99,-99
10/01/23,15,7,15,-99,24,16,19,19,20,-99,18,18,25,6,8,22,-99,22,-99,-99,19,25,6,5,10,18,12,7,-99,-99,-99,24,-99,14,17,-99,-99
10/01/23,16,7,13,-99,22,15,23,14,17,-99,17,18,28,7,14,24,-99,21,-99,-99,30,24,6,4,16,12,16,14,-99,-99,17,22,-99,12,16,11,-99
10/01/23,17,6,12,-99,28,14,20,11,21,-99,15,20,29,19,21,22,-99,20,-99,-99,40,20,7,7,25,9,17,17,-99,-99,14,29,-99,12,14,13,-99
10/01/23,18,16,17,-99,25,16,24,16,25,-99,23,14,15,23,27,28,-99,21,-99,-99,43,20,12,4,33,18,26,26,-99,-99,18,32,-99,12,24,21,-99
10/01/23,19,21,36,-99,21,25,25,30,31,-99,23,22,18,33,34,43,-99,36,-99,-99,44,25,17,6,42,28,38,26,-99,-99,23,34,-99,30,44,35,-99
10/01/23,20,14,25,-99,17,44,30,36,56,-99,31,26,23,41,35,43,-99,53,-99,-99,43,33,19,14,52,30,46,34,-99,-99,37,44,-99,51,55,27,-99
10/01/23,21,12,22,-99,25,43,47,59,48,-99,32,37,40,19,31,44,-99,57,-99,-99,49,58,14,9,43,34,52,28,-99,-99,30,43,-99,71,54,17,-99
10/01/23,22,12,44,-99,37,44,41,61,56,-99,28,38,42,17,38,42,-99,46,-99,-99,43,47,14,16,29,51,33,35,-99,-99,51,34,-99,47,32,20,-99
10/01/23,23,12,39,-99,26,46,49,46,58,-99,31,32,43,36,42,46,-99,49,-99,-99,50,47,15,20,33,39,34,40,-99,-99,36,45,-99,59,44,27,-99
10/01/23,24,15,29,-99,11,53,41,35,56,-99,35,20,28,52,54,47,-99,49,-99,-99,45,39,25,17,53,31,50,38,-99,-99,37,42,-99,59,57,37,-99
11/01/23,1,18,25,-99,9,49,32,34,40,-99,49,9,24,53,49,40,-99,45,-99,-99,36,42,40,20,53,27,55,48,-99,-99,36,47,-99,53,51,50,-99
11/01/23,2,33,20,-99,6,45,39,29,33,-99,38,6,17,44,49,40,-99,54,-99,-99,33,47,37,10,55,17,48,45,-99,-99,40,39,-99,53,53,35,-99
11/01/23,3,30,17,-99,12,32,42,28,38,-99,26,6,14,39,44,41,-99,47,-99,-99,39,46,33,9,49,13,48,34,-99,-99,39,35,-99,40,49,37,-99
11/01/23,4,22,20,-99,13,37,27,32,38,-99,33,5,16,34,37,45,-99,49,-99,-99,44,46,27,6,38,12,45,33,-99,-99,37,25,-99,36,46,32,-99
11/01/23,5,20,20,-99,17,40,40,24,38,-99,37,7,17,34,27,46,-99,46,-99,-99,47,43,28,9,42,10,42,34,-99,-99,34,41,-99,34,42,35,-99
11/01/23,6,23,20,-99,32,39,42,23,35,-99,50,11,29,33,31,48,-99,44,-99,-99,46,52,28,5,39,12,40,38,-99,-99,33,37,-99,38,44,35,-99
11/01/23,7,24,24,-99,36,40,43,34,31,-99,55,26,38,31,36,47,-99,46,-99,-99,48,-99,28,7,47,27,39,35,-99,-99,34,42,-99,38,43,34,-99
11/01/23,8,24,30,-99,38,40,48,36,38,-99,57,29,38,30,35,46,-99,46,-99,-99,46,52,29,5,44,37,43,33,-99,-99,32,45,-99,37,41,36,-99
11/01/23,9,25,36,-99,44,49,52,45,38,-99,55,35,45,32,40,50,-99,48,-99,-99,59,57,38,12,52,35,52,34,-99,-99,32,50,-99,39,42,41,-99
11/01/23,10,32,39,-99,54,55,59,54,44,-99,37,57,63,49,46,50,-99,52,-99,-99,63,65,44,12,68,55,65,38,-99,-99,26,66,-99,33,39,48,-99
11/01/23,11,23,37,-99,66,41,70,35,35,-99,22,-99,69,56,54,47,-99,60,-99,-99,62,55,38,11,66,40,58,44,-99,-99,21,67,-99,31,38,62,-99
11/01/23,12,21,17,-99,54,23,55,22,22,-99,23,-99,50,44,42,45,-99,35,-99,-99,36,32,20,5,41,17,26,35,-99,-99,15,74,-99,18,19,53,-99
11/01/23,13,13,15,-99,28,15,26,14,10,-99,20,-99,27,15,20,23,-99,18,-99,-99,29,26,5,3,-99,12,17,22,-99,-99,6,28,-99,12,23,20,-99
11/01/23,14,10,17,-99,25,13,23,16,9,-99,17,-99,27,11,16,24,-99,18,-99,-99,28,20,4,3,14,12,12,19,-99,-99,7,29,-99,11,18,13,-99
11/01/23,15,-99,16,-99,23,14,21,17,9,-99,17,21,21,13,14,22,-99,18,-99,-99,26,24,5,3,17,13,12,24,-99,-99,8,32,-99,8,15,10,-99
11/01/23,16,-99,19,-99,21,14,32,20,16,-99,14,22,20,16,21,24,-99,18,-99,-99,25,25,8,3,20,12,11,26,-99,-99,7,20,-99,9,14,11,-99
11/01/23,17,-99,17,-99,19,13,33,16,18,-99,24,14,24,19,21,23,-99,18,-99,-99,28,28,12,3,18,12,15,28,-99,-99,7,31,-99,13,14,11,-99
11/01/23,18,17,15,-99,17,21,26,16,21,-99,19,24,19,19,25,26,-99,24,-99,-99,36,25,22,3,27,15,18,30,-99,-99,5,30,-99,14,25,12,-99
11/01/23,19,21,10,-99,24,24,27,19,19,-99,20,23,27,26,42,29,-99,31,-99,-99,41,25,10,8,29,13,31,31,-99,-99,11,33,-99,22,32,22,-99
11/01/23,20,25,6,-99,33,31,33,26,40,-99,34,44,45,36,46,35,-99,36,-99,-99,38,42,22,8,33,14,31,40,-99,-99,16,38,-99,26,28,38,-99
11/01/23,21,32,22,-99,53,42,51,44,45,-99,32,54,57,39,55,43,-99,48,-99,-99,55,51,31,10,39,23,22,56,-99,-99,24,57,-99,37,30,41,-99
11/01/23,22,39,15,-99,56,44,56,46,44,-99,36,61,45,56,66,48,-99,49,-99,-99,63,48,38,11,59,35,40,59,-99,-99,19,62,-99,33,41,52,-99
11/01/23,23,43,7,-99,48,41,54,33,55,-99,19,36,39,69,65,43,-99,53,-99,-99,60,39,37,2,63,16,63,72,-99,-99,16,50,-99,57,51,60,-99
11/01/23,24,51,5,-99,40,47,41,24,49,-99,13,29,36,60,63,52,-99,58,-99,-99,53,39,39,2,66,10,57,63,-99,-99,22,44,-99,52,50,56,-99
12/01/23,1,42,6,-99,28,41,38,17,41,-99,7,21,32,48,58,52,-99,62,-99,-99,59,39,33,2,60,20,57,51,-99,-99,13,39,-99,44,51,52,-99
12/01/23,2,28,5,-99,17,34,38,28,35,-99,17,14,28,43,53,39,-99,40,-99,-99,54,40,23,2,59,21,45,45,-99,-99,18,38,-99,37,45,42,-99
12/01/23,3,23,5,-99,13,30,38,16,25,-99,22,8,17,37,42,37,-99,35,-99,-99,39,40,24,2,49,7,39,47,-99,-99,19,32,-99,32,39,38,-99
12/01/23,4,27,4,-99,15,28,31,10,26,-99,16,8,17,35,38,37,-99,33,-99,-99,35,37,23,2,42,5,39,46,-99,-99,17,34,-99,27,36,35,-99
12/01/23,5,30,5,-99,16,27,32,13,26,-99,25,6,16,30,38,33,-99,32,-99,-99,46,37,22,3,38,8,44,43,-99,-99,14,33,-99,26,32,34,-99
12/01/23,6,24,5,-99,27,30,33,17,28,-99,38,12,25,31,38,34,-99,34,-99,-99,40,38,23,3,35,19,46,40,-99,-99,27,34,-99,27,33,33,-99
12/01/23,7,26,7,-99,34,30,34,18,29,-99,52,29,33,29,38,34,-99,35,-99,-99,34,41,23,4,32,22,38,37,-99,-99,26,39,-99,29,35,32,-99
12/01/23,8,29,8,-99,37,31,38,23,32,-99,56,35,41,31,38,38,-99,37,-99,-99,35,37,23,5,39,30,39,38,-99,-99,20,43,-99,29,36,37,-99
12/01/23,9,30,18,-99,42,38,45,34,37,-99,40,35,42,34,48,47,-99,42,-99,-99,50,40,-99,10,49,36,-99,40,-99,-99,31,49,-99,37,46,41,-99
12/01/23,10,27,29,-99,57,59,52,56,38,-99,12,52,54,34,68,72,-99,61,-99,-99,81,50,-99,7,72,46,-99,46,-99,-99,25,58,-99,32,50,53,-99
12/01/23,11,29,27,-99,36,57,63,53,43,-99,13,82,59,46,61,67,-99,66,-99,-99,105,56,-99,6,80,53,87,60,-99,-99,27,55,-99,38,62,50,-99
12/01/23,12,16,21,-99,40,45,57,38,39,-99,13,52,40,29,42,73,-99,71,-99,-99,80,-99,-99,5,36,41,56,42,-99,-99,13,51,-99,28,53,25,-99
12/01/23,13,9,26,-99,20,46,26,35,18,-99,17,19,29,18,20,50,-99,45,-99,-99,49,-99,-99,12,22,34,18,21,-99,-99,18,24,-99,29,-99,13,-99
12/01/23,14,7,27,-99,14,20,13,25,11,-99,15,17,20,5,8,19,-99,22,-99,-99,21,-99,-99,5,13,23,14,10,-99,-99,10,21,-99,18,-99,10,-99
12/01/23,15,7,19,-99,12,11,17,15,10,-99,13,16,17,6,9,15,-99,17,-99,-99,16,-99,-99,6,13,14,10,12,-99,-99,14,16,-99,11,-99,8,-99
12/01/23,16,5,14,-99,12,11,16,15,9,-99,10,13,19,6,9,17,-99,15,-99,-99,26,19,-99,5,16,12,11,9,-99,-99,9,16,-99,10,-99,7,-99
12/01/23,17,6,17,-99,10,8,17,13,12,-99,13,12,13,7,13,23,-99,14,-99,-99,32,19,-99,5,16,14,12,14,-99,-99,13,19,-99,12,-99,11,-99
12/01/23,18,7,23,-99,16,14,25,15,17,-99,23,23,19,11,16,19,-99,20,-99,-99,33,24,-99,9,20,16,17,20,-99,-99,15,28,-99,14,-99,13,-99
12/01/23,19,8,25,-99,20,19,31,25,25,-99,43,22,32,10,13,21,-99,32,-99,-99,26,37,-99,11,20,34,21,23,-99,-99,21,26,-99,16,-99,12,-99
12/01/23,20,9,20,-99,17,18,24,21,36,-99,34,22,25,11,13,15,-99,30,-99,-99,20,25,-99,10,22,16,22,24,-99,-99,21,25,-99,15,-99,11,-99
12/01/23,21,8,23,-99,17,18,27,17,29,-99,20,28,18,13,12,21,-99,22,-99,-99,23,27,-99,13,19,20,21,17,-99,-99,19,23,-99,16,-99,12,-99
12/01/23,22,9,20,-99,14,21,26,20,22,-99,18,27,20,18,18,25,-99,18,-99,-99,26,19,-99,11,19,16,20,17,-99,-99,16,25,-99,12,-99,14,-99
12/01/23,23,6,18,-99,12,19,23,18,14,-99,12,33,11,18,15,21,-99,16,-99,-99,21,21,-99,11,24,15,23,18,-99,-99,17,24,-99,21,-99,16,-99
12/01/23,24,3,12,-99,11,19,19,18,13,-99,14,26,18,13,11,19,-99,12,-99,-99,16,17,-99,14,17,13,18,13,-99,-99,13,17,-99,16,-99,14,-99
13/01/23,1,2,12,-99,8,9,14,12,11,-99,11,17,10,7,9,12,-99,10,-99,-99,7,15,-99,11,8,11,9,7,-99,-99,11,15,-99,9,-99,7,7
13/01/23,2,3,12,-99,6,7,14,10,12,-99,9,14,12,5,8,10,-99,7,-99,-99,6,13,-99,5,8,10,7,7,-99,-99,6,15,-99,6,-99,7,7
13/01/23,3,7,12,-99,7,6,9,8,5,-99,11,13,13,3,5,8,-99,7,-99,-99,7,10,-99,5,7,9,6,6,-99,-99,5,8,-99,6,-99,4,7
13/01/23,4,8,8,-99,5,6,8,7,15,-99,11,12,7,4,6,9,-99,8,-99,-99,5,11,-99,4,6,7,5,6,-99,-99,4,8,-99,5,-99,4,6
13/01/23,5,19,7,-99,5,6,6,8,9,-99,8,15,7,4,13,10,-99,10,-99,-99,9,17,-99,4,8,6,10,11,-99,-99,6,13,-99,6,-99,4,15
13/01/23,6,15,8,-99,10,13,13,11,29,-99,9,23,10,9,16,15,-99,21,-99,-99,26,24,-99,5,13,7,16,22,-99,-99,11,23,-99,12,-99,15,25
